,kmer_A,kmer_C,kmer_D,kmer_E,kmer_F,kmer_G,kmer_H,kmer_I,kmer_K,kmer_L,kmer_M,kmer_N,kmer_P,kmer_Q,kmer_R,kmer_S,kmer_T,kmer_V,kmer_W,kmer_Y
YMR288W,0.07,0.01,0.055,0.075,0.055,0.045,0.01,0.065,0.065,0.115,0.025,0.02,0.05,0.02,0.07,0.05,0.08,0.075,0.01,0.035
YMR078C,0.05,0.035,0.08,0.035,0.045,0.025,0.015,0.09,0.105,0.1,0.01,0.095,0.055,0.035,0.055,0.075,0.02,0.03,0.015,0.03
YML014W,0.05,0.016666666666666666,0.05416666666666667,0.0875,0.016666666666666666,0.075,0.029166666666666667,0.05,0.075,0.07083333333333333,0.0125,0.041666666666666664,0.05416666666666667,0.058333333333333334,0.08333333333333333,0.06666666666666667,0.025,0.06666666666666667,0.025,0.041666666666666664
YMR268C,0.05,0.02,0.045,0.095,0.05,0.035,0.005,0.06,0.07,0.13,0.015,0.08,0.035,0.02,0.085,0.095,0.045,0.045,0.0,0.02
YGR227W,0.035,0.015,0.025,0.01,0.115,0.03,0.03,0.12,0.045,0.125,0.025,0.045,0.035,0.03,0.04,0.065,0.075,0.055,0.025,0.055
YGR217W,0.045,0.005,0.03,0.075,0.095,0.045,0.02,0.085,0.075,0.09,0.035,0.06,0.055,0.04,0.04,0.085,0.035,0.045,0.01,0.03
YGR221C,0.055,0.005,0.05,0.08,0.02,0.025,0.02,0.075,0.04,0.05,0.005,0.07,0.045,0.045,0.06,0.185,0.08,0.045,0.0,0.045
YGR223C,0.045,0.02,0.03,0.04,0.04,0.04,0.035,0.1,0.065,0.075,0.01,0.075,0.055,0.075,0.035,0.105,0.07,0.065,0.0,0.02
YGR231C,0.09411764705882353,0.00392156862745098,0.06666666666666667,0.050980392156862744,0.03529411764705882,0.043137254901960784,0.011764705882352941,0.0784313725490196,0.054901960784313725,0.08627450980392157,0.011764705882352941,0.050980392156862744,0.03137254901960784,0.050980392156862744,0.09019607843137255,0.058823529411764705,0.050980392156862744,0.10196078431372549,0.00392156862745098,0.023529411764705882
YGR235C,0.07373271889400922,0.009216589861751152,0.04608294930875576,0.06912442396313365,0.03686635944700461,0.04608294930875576,0.013824884792626729,0.059907834101382486,0.07834101382488479,0.07373271889400922,0.027649769585253458,0.059907834101382486,0.03686635944700461,0.02304147465437788,0.07373271889400922,0.06451612903225806,0.07834101382488479,0.06912442396313365,0.02304147465437788,0.03686635944700461
YGR239C,0.02459016393442623,0.01639344262295082,0.0778688524590164,0.06967213114754098,0.05327868852459016,0.028688524590163935,0.02459016393442623,0.05327868852459016,0.06147540983606557,0.06557377049180328,0.012295081967213115,0.06967213114754098,0.04918032786885246,0.06967213114754098,0.06147540983606557,0.13934426229508196,0.04918032786885246,0.040983606557377046,0.00819672131147541,0.02459016393442623
YML056C,0.085,0.02,0.055,0.055,0.025,0.09,0.0,0.08,0.065,0.11,0.03,0.06,0.02,0.055,0.035,0.06,0.06,0.08,0.005,0.01
YLR432W,0.085,0.02,0.06,0.05,0.025,0.09,0.0,0.09,0.06,0.105,0.035,0.065,0.02,0.055,0.035,0.06,0.06,0.07,0.005,0.01
YMR304W,0.04,0.0,0.055,0.13,0.04,0.025,0.03,0.07,0.075,0.1,0.02,0.035,0.02,0.055,0.075,0.05,0.07,0.055,0.005,0.05
YMR223W,0.04,0.055,0.05,0.04,0.05,0.035,0.045,0.075,0.075,0.095,0.015,0.075,0.025,0.065,0.02,0.115,0.045,0.035,0.01,0.035
YMR005W,0.08503401360544217,0.003401360544217687,0.047619047619047616,0.07142857142857142,0.02040816326530612,0.05782312925170068,0.013605442176870748,0.05782312925170068,0.1054421768707483,0.07482993197278912,0.023809523809523808,0.07482993197278912,0.034013605442176874,0.04081632653061224,0.07142857142857142,0.10884353741496598,0.03741496598639456,0.05102040816326531,0.003401360544217687,0.017006802721088437
YDR156W,0.10218978102189781,0.0,0.06569343065693431,0.051094890510948905,0.0364963503649635,0.051094890510948905,0.014598540145985401,0.072992700729927,0.058394160583941604,0.058394160583941604,0.021897810218978103,0.06569343065693431,0.0364963503649635,0.051094890510948905,0.029197080291970802,0.10218978102189781,0.13138686131386862,0.051094890510948905,0.0,0.0
YDR245W,0.04377104377104377,0.013468013468013467,0.06060606060606061,0.09427609427609428,0.05723905723905724,0.050505050505050504,0.020202020202020204,0.05723905723905724,0.05723905723905724,0.08754208754208755,0.026936026936026935,0.050505050505050504,0.04377104377104377,0.026936026936026935,0.0707070707070707,0.06734006734006734,0.037037037037037035,0.030303030303030304,0.050505050505050504,0.05387205387205387
YML017W,0.05,0.0,0.1,0.085,0.04,0.05,0.015,0.035,0.13,0.065,0.01,0.025,0.065,0.035,0.015,0.11,0.11,0.05,0.0,0.01
YMR060C,0.03787878787878788,0.015151515151515152,0.06060606060606061,0.07196969696969698,0.041666666666666664,0.03409090909090909,0.011363636363636364,0.04924242424242424,0.08712121212121213,0.13636363636363635,0.015151515151515152,0.07954545454545454,0.01893939393939394,0.06060606060606061,0.045454545454545456,0.08333333333333333,0.03787878787878788,0.05303030303030303,0.007575757575757576,0.05303030303030303
YMR273C,0.01,0.0,0.095,0.155,0.02,0.045,0.02,0.035,0.075,0.04,0.03,0.08,0.03,0.055,0.085,0.09,0.05,0.05,0.015,0.02
YOR058C,0.025,0.01,0.05,0.145,0.03,0.02,0.01,0.075,0.1,0.145,0.025,0.03,0.02,0.05,0.065,0.09,0.06,0.015,0.015,0.02
YDL064W,0.06369426751592357,0.012738853503184714,0.050955414012738856,0.05732484076433121,0.03184713375796178,0.06369426751592357,0.012738853503184714,0.03821656050955414,0.10828025477707007,0.07643312101910828,0.012738853503184714,0.044585987261146494,0.10191082802547771,0.05732484076433121,0.03821656050955414,0.07006369426751592,0.025477707006369428,0.050955414012738856,0.03184713375796178,0.050955414012738856
YOL143C,0.09467455621301775,0.005917159763313609,0.05325443786982249,0.07100591715976332,0.029585798816568046,0.09467455621301775,0.03550295857988166,0.08875739644970414,0.0650887573964497,0.07100591715976332,0.047337278106508875,0.03550295857988166,0.03550295857988166,0.023668639053254437,0.04142011834319527,0.04142011834319527,0.04142011834319527,0.08875739644970414,0.01775147928994083,0.01775147928994083
YNL261W,0.05,0.025,0.08,0.06,0.055,0.02,0.015,0.105,0.06,0.11,0.02,0.065,0.025,0.035,0.035,0.085,0.065,0.035,0.005,0.05
YOL148C,0.04,0.0,0.05,0.09,0.035,0.03,0.035,0.04,0.055,0.07,0.025,0.1,0.055,0.045,0.05,0.11,0.08,0.04,0.005,0.045
YNL106C,0.05,0.01,0.06,0.06,0.05,0.055,0.01,0.055,0.065,0.115,0.02,0.07,0.02,0.045,0.04,0.095,0.055,0.065,0.015,0.045
YNL100W,0.07834101382488479,0.009216589861751152,0.027649769585253458,0.055299539170506916,0.03225806451612903,0.03686635944700461,0.02304147465437788,0.06912442396313365,0.07834101382488479,0.11059907834101383,0.0,0.06912442396313365,0.03686635944700461,0.055299539170506916,0.059907834101382486,0.07834101382488479,0.04608294930875576,0.06451612903225806,0.027649769585253458,0.041474654377880185
YNL097C,0.07547169811320754,0.026415094339622643,0.04905660377358491,0.07547169811320754,0.0037735849056603774,0.06037735849056604,0.03773584905660377,0.03773584905660377,0.06792452830188679,0.07547169811320754,0.026415094339622643,0.09056603773584905,0.033962264150943396,0.022641509433962263,0.07169811320754717,0.1018867924528302,0.06037735849056604,0.04150943396226415,0.007547169811320755,0.033962264150943396
YDR500C,0.07954545454545454,0.045454545454545456,0.0,0.0,0.045454545454545456,0.10227272727272728,0.06818181818181818,0.0,0.125,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.125,0.11363636363636363,0.10227272727272728,0.022727272727272728,0.011363636363636364,0.022727272727272728
YGL251C,0.05,0.01,0.025,0.08,0.06,0.035,0.035,0.065,0.075,0.105,0.025,0.065,0.02,0.05,0.035,0.085,0.065,0.06,0.005,0.05
YGL210W,0.08530805687203792,0.014218009478672985,0.05687203791469194,0.06635071090047394,0.037914691943127965,0.06635071090047394,0.014218009478672985,0.06635071090047394,0.08056872037914692,0.07109004739336493,0.018957345971563982,0.07582938388625593,0.023696682464454975,0.023696682464454975,0.037914691943127965,0.0947867298578199,0.06635071090047394,0.061611374407582936,0.009478672985781991,0.02843601895734597
YDR328C,0.05154639175257732,0.005154639175257732,0.13402061855670103,0.1134020618556701,0.02577319587628866,0.02577319587628866,0.020618556701030927,0.05154639175257732,0.05154639175257732,0.06701030927835051,0.02577319587628866,0.08762886597938144,0.03608247422680412,0.015463917525773196,0.06701030927835051,0.08762886597938144,0.02577319587628866,0.07731958762886598,0.015463917525773196,0.015463917525773196
YDR390C,0.095,0.0,0.06,0.055,0.035,0.015,0.01,0.13,0.08,0.085,0.015,0.08,0.04,0.05,0.035,0.075,0.085,0.03,0.005,0.02
YDR092W,0.0784313725490196,0.006535947712418301,0.0718954248366013,0.08496732026143791,0.0196078431372549,0.032679738562091505,0.013071895424836602,0.0718954248366013,0.08496732026143791,0.1111111111111111,0.013071895424836602,0.0457516339869281,0.09803921568627451,0.032679738562091505,0.0457516339869281,0.0392156862745098,0.0457516339869281,0.0457516339869281,0.0196078431372549,0.0392156862745098
YLR200W,0.043859649122807015,0.008771929824561403,0.03508771929824561,0.17543859649122806,0.02631578947368421,0.03508771929824561,0.0,0.05263157894736842,0.07894736842105263,0.11403508771929824,0.017543859649122806,0.07017543859649122,0.02631578947368421,0.07894736842105263,0.06140350877192982,0.03508771929824561,0.07017543859649122,0.05263157894736842,0.0,0.017543859649122806
YML103C,0.035,0.005,0.055,0.03,0.06,0.02,0.035,0.115,0.08,0.165,0.01,0.08,0.04,0.025,0.015,0.085,0.05,0.04,0.01,0.045
YER087C-B,0.08536585365853659,0.0,0.024390243902439025,0.012195121951219513,0.04878048780487805,0.07317073170731707,0.012195121951219513,0.04878048780487805,0.0975609756097561,0.0975609756097561,0.012195121951219513,0.04878048780487805,0.06097560975609756,0.04878048780487805,0.036585365853658534,0.12195121951219512,0.04878048780487805,0.10975609756097561,0.0,0.012195121951219513
YER019C-A,0.07954545454545454,0.0,0.022727272727272728,0.022727272727272728,0.056818181818181816,0.07954545454545454,0.022727272727272728,0.07954545454545454,0.06818181818181818,0.10227272727272728,0.011363636363636364,0.011363636363636364,0.03409090909090909,0.07954545454545454,0.056818181818181816,0.11363636363636363,0.06818181818181818,0.06818181818181818,0.0,0.022727272727272728
YDL116W,0.04,0.015,0.055,0.09,0.01,0.025,0.035,0.1,0.035,0.15,0.01,0.05,0.05,0.045,0.025,0.105,0.04,0.075,0.005,0.04
YLR089C,0.085,0.005,0.03,0.09,0.035,0.07,0.015,0.09,0.06,0.08,0.01,0.045,0.065,0.035,0.03,0.075,0.055,0.075,0.005,0.045
YLR153C,0.085,0.015,0.05,0.055,0.025,0.09,0.04,0.055,0.04,0.09,0.01,0.01,0.065,0.015,0.045,0.06,0.09,0.06,0.035,0.065
YPR173C,0.085,0.005,0.04,0.08,0.04,0.08,0.005,0.06,0.07,0.1,0.02,0.04,0.055,0.02,0.055,0.085,0.055,0.075,0.015,0.015
YGL091C,0.06060606060606061,0.026515151515151516,0.08712121212121213,0.056818181818181816,0.026515151515151516,0.0946969696969697,0.015151515151515152,0.06818181818181818,0.07196969696969698,0.10606060606060606,0.030303030303030304,0.03787878787878788,0.045454545454545456,0.015151515151515152,0.01893939393939394,0.08333333333333333,0.045454545454545456,0.07575757575757576,0.015151515151515152,0.01893939393939394
YNR074C,0.05536332179930796,0.010380622837370242,0.0726643598615917,0.04844290657439446,0.05536332179930796,0.09342560553633218,0.01384083044982699,0.0726643598615917,0.0726643598615917,0.11072664359861592,0.0034602076124567475,0.058823529411764705,0.03806228373702422,0.010380622837370242,0.04498269896193772,0.08996539792387544,0.04498269896193772,0.06228373702422145,0.006920415224913495,0.03460207612456748
YOR363C,0.035,0.015,0.07,0.065,0.055,0.03,0.02,0.09,0.055,0.155,0.015,0.05,0.04,0.03,0.05,0.1,0.045,0.05,0.01,0.02
YGL027C,0.05,0.0,0.055,0.12,0.095,0.065,0.01,0.08,0.025,0.095,0.015,0.055,0.04,0.045,0.05,0.08,0.04,0.035,0.02,0.025
YGL094C,0.02,0.02,0.055,0.105,0.07,0.045,0.02,0.06,0.04,0.105,0.02,0.08,0.04,0.045,0.045,0.085,0.08,0.025,0.0,0.04
YGL100W,0.07272727272727272,0.025454545454545455,0.06909090909090909,0.06545454545454546,0.02181818181818182,0.05818181818181818,0.02181818181818182,0.04727272727272727,0.06909090909090909,0.11636363636363636,0.014545454545454545,0.04363636363636364,0.03636363636363636,0.03636363636363636,0.04363636363636364,0.12,0.04363636363636364,0.04,0.03272727272727273,0.02181818181818182
YGL126W,0.10344827586206896,0.027586206896551724,0.03793103448275862,0.017241379310344827,0.041379310344827586,0.08620689655172414,0.05862068965517241,0.041379310344827586,0.010344827586206896,0.1206896551724138,0.020689655172413793,0.017241379310344827,0.034482758620689655,0.05172413793103448,0.07586206896551724,0.03103448275862069,0.08275862068965517,0.07931034482758621,0.041379310344827586,0.020689655172413793
YGL162W,0.06,0.032,0.072,0.024,0.028,0.032,0.016,0.096,0.096,0.08,0.016,0.044,0.076,0.016,0.052,0.112,0.088,0.028,0.0,0.032
YGR170W,0.07,0.005,0.045,0.07,0.09,0.02,0.03,0.05,0.08,0.08,0.03,0.055,0.05,0.03,0.045,0.075,0.035,0.07,0.02,0.05
YGR099W,0.035,0.015,0.095,0.095,0.055,0.03,0.035,0.07,0.085,0.105,0.015,0.055,0.015,0.025,0.04,0.1,0.045,0.075,0.0,0.01
YGR172C,0.04017857142857143,0.008928571428571428,0.026785714285714284,0.017857142857142856,0.08482142857142858,0.08928571428571429,0.026785714285714284,0.07589285714285714,0.022321428571428572,0.16517857142857142,0.022321428571428572,0.07142857142857142,0.05357142857142857,0.03125,0.008928571428571428,0.08482142857142858,0.0625,0.06696428571428571,0.008928571428571428,0.03125
YGL112C,0.08,0.0,0.05,0.04,0.035,0.03,0.03,0.065,0.05,0.15,0.015,0.04,0.05,0.07,0.02,0.105,0.09,0.055,0.0,0.025
YGR123C,0.055,0.02,0.07,0.06,0.085,0.055,0.025,0.045,0.09,0.1,0.025,0.09,0.035,0.03,0.025,0.06,0.025,0.045,0.005,0.055
YGR060W,0.06666666666666667,0.0196078431372549,0.027450980392156862,0.058823529411764705,0.08627450980392157,0.050980392156862744,0.06666666666666667,0.050980392156862744,0.058823529411764705,0.10980392156862745,0.03137254901960784,0.0196078431372549,0.054901960784313725,0.023529411764705882,0.0392156862745098,0.050980392156862744,0.047058823529411764,0.0392156862745098,0.0392156862745098,0.058823529411764705
YGR289C,0.095,0.025,0.025,0.045,0.065,0.075,0.0,0.065,0.055,0.11,0.025,0.035,0.035,0.04,0.05,0.095,0.045,0.045,0.035,0.035
YGR281W,0.06,0.015,0.08,0.08,0.02,0.08,0.01,0.07,0.075,0.105,0.02,0.045,0.015,0.045,0.055,0.065,0.045,0.085,0.005,0.025
YGR287C,0.04,0.005,0.07,0.06,0.045,0.07,0.035,0.05,0.04,0.1,0.015,0.045,0.04,0.035,0.06,0.09,0.06,0.07,0.02,0.05
YGL249W,0.035,0.015,0.09,0.09,0.05,0.015,0.02,0.075,0.145,0.09,0.025,0.055,0.03,0.04,0.04,0.08,0.05,0.025,0.01,0.02
YGL246C,0.05442176870748299,0.02040816326530612,0.05102040816326531,0.08843537414965986,0.05782312925170068,0.05782312925170068,0.023809523809523808,0.0782312925170068,0.0782312925170068,0.09523809523809523,0.003401360544217687,0.061224489795918366,0.030612244897959183,0.027210884353741496,0.05442176870748299,0.061224489795918366,0.05102040816326531,0.06462585034013606,0.013605442176870748,0.027210884353741496
YGL244W,0.025,0.01,0.125,0.12,0.065,0.06,0.005,0.02,0.075,0.04,0.025,0.05,0.03,0.035,0.075,0.05,0.055,0.055,0.005,0.075
YGL241W,0.065,0.025,0.055,0.095,0.03,0.015,0.01,0.1,0.05,0.15,0.005,0.045,0.04,0.055,0.02,0.09,0.055,0.065,0.0,0.03
YGL240W,0.057777777777777775,0.008888888888888889,0.08888888888888889,0.04888888888888889,0.057777777777777775,0.04,0.044444444444444446,0.05333333333333334,0.04,0.09777777777777778,0.03111111111111111,0.06666666666666667,0.05333333333333334,0.057777777777777775,0.04888888888888889,0.05333333333333334,0.035555555555555556,0.06666666666666667,0.017777777777777778,0.03111111111111111
YGL227W,0.045,0.015,0.055,0.055,0.06,0.095,0.005,0.06,0.06,0.065,0.02,0.08,0.025,0.015,0.03,0.125,0.065,0.075,0.005,0.045
YGL223C,0.025,0.015,0.085,0.045,0.06,0.005,0.035,0.06,0.065,0.155,0.005,0.09,0.025,0.03,0.035,0.095,0.08,0.06,0.015,0.015
YGL220W,0.041666666666666664,0.025,0.03333333333333333,0.10833333333333334,0.05,0.041666666666666664,0.03333333333333333,0.075,0.09166666666666666,0.041666666666666664,0.025,0.016666666666666666,0.016666666666666666,0.058333333333333334,0.06666666666666667,0.075,0.058333333333333334,0.09166666666666666,0.016666666666666666,0.03333333333333333
YGL219C,0.015,0.015,0.045,0.03,0.055,0.03,0.03,0.07,0.05,0.1,0.025,0.065,0.05,0.05,0.05,0.16,0.07,0.06,0.005,0.025
YGL216W,0.065,0.03,0.025,0.065,0.01,0.04,0.035,0.09,0.08,0.12,0.02,0.075,0.01,0.04,0.08,0.095,0.06,0.035,0.0,0.025
YGL211W,0.08928571428571429,0.02857142857142857,0.060714285714285714,0.05714285714285714,0.02857142857142857,0.06428571428571428,0.014285714285714285,0.07142857142857142,0.07142857142857142,0.1,0.025,0.04285714285714286,0.017857142857142856,0.02857142857142857,0.06428571428571428,0.08214285714285714,0.04285714285714286,0.05714285714285714,0.0035714285714285713,0.05
YGL202W,0.08,0.005,0.055,0.06,0.045,0.055,0.02,0.075,0.075,0.095,0.02,0.03,0.07,0.04,0.03,0.08,0.065,0.055,0.01,0.035
YGL201C,0.065,0.01,0.05,0.055,0.025,0.095,0.02,0.06,0.065,0.1,0.015,0.06,0.03,0.035,0.04,0.115,0.05,0.085,0.0,0.025
YGL198W,0.08256880733944955,0.01834862385321101,0.04128440366972477,0.013761467889908258,0.045871559633027525,0.05045871559633028,0.022935779816513763,0.0779816513761468,0.03211009174311927,0.15137614678899083,0.022935779816513763,0.03211009174311927,0.04128440366972477,0.03211009174311927,0.03669724770642202,0.11467889908256881,0.03669724770642202,0.09174311926605505,0.027522935779816515,0.027522935779816515
YGL194C,0.04,0.025,0.08,0.025,0.06,0.105,0.045,0.075,0.055,0.11,0.01,0.06,0.04,0.02,0.03,0.055,0.06,0.055,0.005,0.045
YGL183C,0.023809523809523808,0.01904761904761905,0.047619047619047616,0.10476190476190476,0.047619047619047616,0.02857142857142857,0.004761904761904762,0.10952380952380952,0.17142857142857143,0.08095238095238096,0.009523809523809525,0.047619047619047616,0.01904761904761905,0.07142857142857142,0.0380952380952381,0.04285714285714286,0.047619047619047616,0.0380952380952381,0.009523809523809525,0.0380952380952381
YGL180W,0.08,0.0,0.04,0.05,0.03,0.045,0.02,0.02,0.05,0.085,0.01,0.11,0.055,0.09,0.05,0.145,0.035,0.065,0.0,0.02
YGL160W,0.04,0.02,0.02,0.04,0.05,0.04,0.035,0.12,0.035,0.125,0.01,0.07,0.08,0.015,0.055,0.095,0.045,0.045,0.005,0.055
YGL153W,0.08118081180811808,0.0,0.07749077490774908,0.11070110701107011,0.02214022140221402,0.03690036900369004,0.0036900369003690036,0.07011070110701106,0.08118081180811808,0.06273062730627306,0.03690036900369004,0.07380073800738007,0.04428044280442804,0.05166051660516605,0.04059040590405904,0.07380073800738007,0.05166051660516605,0.04428044280442804,0.014760147601476014,0.02214022140221402
YGL151W,0.045,0.005,0.045,0.06,0.07,0.03,0.02,0.12,0.04,0.12,0.01,0.085,0.025,0.025,0.03,0.13,0.065,0.05,0.005,0.02
YGL150C,0.095,0.005,0.045,0.08,0.035,0.04,0.03,0.05,0.07,0.115,0.025,0.09,0.035,0.055,0.035,0.035,0.045,0.05,0.03,0.035
YGL141W,0.015,0.0,0.07,0.13,0.065,0.005,0.015,0.04,0.09,0.165,0.03,0.045,0.05,0.02,0.07,0.075,0.04,0.02,0.015,0.04
YGL133W,0.04,0.02,0.1,0.105,0.035,0.035,0.02,0.08,0.085,0.1,0.01,0.08,0.025,0.03,0.055,0.065,0.035,0.035,0.025,0.02
YGL131C,0.04,0.025,0.04,0.09,0.035,0.04,0.015,0.065,0.13,0.07,0.03,0.06,0.03,0.03,0.06,0.085,0.065,0.04,0.02,0.03
YGL124C,0.01,0.04,0.045,0.06,0.06,0.03,0.025,0.05,0.04,0.205,0.01,0.06,0.045,0.06,0.06,0.1,0.05,0.02,0.005,0.025
YGL120C,0.055,0.01,0.055,0.09,0.035,0.07,0.02,0.075,0.045,0.105,0.005,0.02,0.06,0.05,0.075,0.08,0.045,0.07,0.0,0.035
YGL113W,0.04,0.02,0.07,0.065,0.03,0.03,0.01,0.09,0.15,0.135,0.005,0.06,0.03,0.025,0.055,0.07,0.04,0.045,0.005,0.025
YGL110C,0.05,0.0,0.055,0.12,0.04,0.065,0.015,0.075,0.065,0.145,0.02,0.05,0.04,0.025,0.03,0.095,0.045,0.035,0.01,0.02
YGL107C,0.045,0.01,0.055,0.075,0.08,0.035,0.015,0.095,0.07,0.1,0.01,0.085,0.03,0.04,0.02,0.075,0.05,0.045,0.015,0.05
YGL106W,0.0738255033557047,0.0,0.11409395973154363,0.0738255033557047,0.040268456375838924,0.0738255033557047,0.0,0.06040268456375839,0.09395973154362416,0.10738255033557047,0.013422818791946308,0.040268456375838924,0.006711409395973154,0.040268456375838924,0.03355704697986577,0.06040268456375839,0.0738255033557047,0.06711409395973154,0.0,0.026845637583892617
YGL099W,0.055,0.015,0.065,0.07,0.045,0.06,0.005,0.055,0.105,0.12,0.015,0.055,0.065,0.04,0.025,0.07,0.03,0.065,0.005,0.035
YGL098W,0.053811659192825115,0.0,0.08071748878923767,0.07623318385650224,0.04484304932735426,0.053811659192825115,0.013452914798206279,0.05829596412556054,0.07623318385650224,0.1031390134529148,0.02242152466367713,0.02242152466367713,0.008968609865470852,0.08968609865470852,0.053811659192825115,0.08520179372197309,0.04932735426008968,0.05829596412556054,0.0,0.04932735426008968
YGL093W,0.03,0.005,0.125,0.11,0.065,0.055,0.005,0.07,0.085,0.065,0.025,0.065,0.04,0.035,0.03,0.06,0.06,0.05,0.005,0.015
YGL090W,0.035,0.015,0.095,0.095,0.02,0.01,0.01,0.065,0.115,0.1,0.035,0.06,0.02,0.035,0.095,0.065,0.045,0.065,0.01,0.01
YGL087C,0.029197080291970802,0.021897810218978103,0.058394160583941604,0.08029197080291971,0.0364963503649635,0.06569343065693431,0.021897810218978103,0.043795620437956206,0.08029197080291971,0.0948905109489051,0.029197080291970802,0.058394160583941604,0.08759124087591241,0.014598540145985401,0.051094890510948905,0.06569343065693431,0.08759124087591241,0.029197080291970802,0.014598540145985401,0.029197080291970802
YGL084C,0.06,0.005,0.035,0.035,0.095,0.02,0.025,0.1,0.05,0.13,0.015,0.065,0.05,0.02,0.05,0.07,0.045,0.04,0.03,0.06
YGL080W,0.07692307692307693,0.007692307692307693,0.03076923076923077,0.05384615384615385,0.06923076923076923,0.05384615384615385,0.015384615384615385,0.05384615384615385,0.11538461538461539,0.09230769230769231,0.023076923076923078,0.03076923076923077,0.046153846153846156,0.046153846153846156,0.023076923076923078,0.05384615384615385,0.08461538461538462,0.038461538461538464,0.015384615384615385,0.06923076923076923
YGL075C,0.05102040816326531,0.006802721088435374,0.05442176870748299,0.07482993197278912,0.04081632653061224,0.04081632653061224,0.01020408163265306,0.07482993197278912,0.07142857142857142,0.09183673469387756,0.003401360544217687,0.06462585034013606,0.034013605442176874,0.05782312925170068,0.07482993197278912,0.09863945578231292,0.05442176870748299,0.05782312925170068,0.013605442176870748,0.023809523809523808
YGL068W,0.0979381443298969,0.0,0.04639175257731959,0.07731958762886598,0.02577319587628866,0.061855670103092786,0.005154639175257732,0.06701030927835051,0.11855670103092783,0.09278350515463918,0.02577319587628866,0.02577319587628866,0.05154639175257732,0.010309278350515464,0.02577319587628866,0.09278350515463918,0.09278350515463918,0.07731958762886598,0.005154639175257732,0.0
YGL067W,0.04452054794520548,0.0410958904109589,0.05821917808219178,0.06164383561643835,0.05821917808219178,0.0547945205479452,0.0136986301369863,0.07534246575342465,0.06164383561643835,0.07876712328767123,0.010273972602739725,0.0684931506849315,0.04794520547945205,0.0273972602739726,0.0410958904109589,0.07534246575342465,0.06506849315068493,0.05136986301369863,0.017123287671232876,0.04794520547945205
YGL066W,0.055,0.02,0.025,0.06,0.025,0.09,0.035,0.025,0.1,0.065,0.015,0.05,0.035,0.08,0.07,0.09,0.06,0.06,0.0,0.04
YGL064C,0.045,0.005,0.045,0.055,0.045,0.02,0.02,0.085,0.085,0.145,0.015,0.05,0.055,0.025,0.055,0.065,0.085,0.065,0.015,0.02
YGL061C,0.05803571428571429,0.004464285714285714,0.04017857142857143,0.03571428571428571,0.013392857142857142,0.05357142857142857,0.026785714285714284,0.0625,0.08928571428571429,0.07589285714285714,0.013392857142857142,0.11607142857142858,0.05357142857142857,0.03125,0.06696428571428571,0.11160714285714286,0.06696428571428571,0.05357142857142857,0.008928571428571428,0.017857142857142856
YGL059W,0.045,0.01,0.055,0.1,0.06,0.045,0.02,0.085,0.065,0.125,0.03,0.035,0.04,0.03,0.05,0.065,0.06,0.03,0.0,0.05
YGL054C,0.07971014492753623,0.014492753623188406,0.036231884057971016,0.043478260869565216,0.09420289855072464,0.050724637681159424,0.028985507246376812,0.07246376811594203,0.050724637681159424,0.1956521739130435,0.028985507246376812,0.06521739130434782,0.021739130434782608,0.014492753623188406,0.021739130434782608,0.028985507246376812,0.028985507246376812,0.057971014492753624,0.014492753623188406,0.050724637681159424
YGL051W,0.06912442396313365,0.009216589861751152,0.03686635944700461,0.06451612903225806,0.041474654377880185,0.03225806451612903,0.018433179723502304,0.07834101382488479,0.05069124423963134,0.11059907834101383,0.009216589861751152,0.06451612903225806,0.05069124423963134,0.02304147465437788,0.06912442396313365,0.06451612903225806,0.04608294930875576,0.06912442396313365,0.018433179723502304,0.07373271889400922
YGL047W,0.03980099502487562,0.029850746268656716,0.04975124378109453,0.06467661691542288,0.05970149253731343,0.07462686567164178,0.01990049751243781,0.07960199004975124,0.04975124378109453,0.09950248756218906,0.014925373134328358,0.029850746268656716,0.03980099502487562,0.06467661691542288,0.04477611940298507,0.0845771144278607,0.04477611940298507,0.07462686567164178,0.004975124378109453,0.029850746268656716
YGL037C,0.04326923076923077,0.009615384615384616,0.09615384615384616,0.057692307692307696,0.02403846153846154,0.038461538461538464,0.057692307692307696,0.07211538461538461,0.08173076923076923,0.0625,0.019230769230769232,0.04326923076923077,0.04807692307692308,0.028846153846153848,0.03365384615384615,0.057692307692307696,0.0673076923076923,0.08653846153846154,0.02403846153846154,0.04807692307692308
YGL023C,0.05,0.0,0.02,0.035,0.03,0.01,0.02,0.05,0.09,0.085,0.015,0.12,0.045,0.045,0.03,0.225,0.055,0.05,0.0,0.025
YGL020C,0.06880733944954129,0.0,0.045871559633027525,0.06422018348623854,0.05504587155963303,0.03669724770642202,0.027522935779816515,0.05504587155963303,0.11009174311926606,0.11467889908256881,0.022935779816513763,0.05504587155963303,0.03211009174311927,0.04128440366972477,0.01834862385321101,0.0779816513761468,0.045871559633027525,0.06422018348623854,0.03211009174311927,0.03211009174311927
