,kmer_A,kmer_C,kmer_D,kmer_E,kmer_F,kmer_G,kmer_H,kmer_I,kmer_K,kmer_L,kmer_M,kmer_N,kmer_P,kmer_Q,kmer_R,kmer_S,kmer_T,kmer_V,kmer_W,kmer_Y
YPL096W,0.06,0.01,0.08,0.06,0.06,0.05,0.04,0.07,0.1,0.1,0.02,0.07,0.02,0.05,0.01,0.05,0.03,0.07,0.01,0.04
YPL093W,0.05,0.0,0.07,0.04,0.06,0.04,0.03,0.09,0.09,0.08,0.03,0.05,0.06,0.02,0.08,0.03,0.07,0.06,0.01,0.04
YPL087W,0.04,0.01,0.02,0.07,0.05,0.06,0.01,0.08,0.02,0.11,0.04,0.04,0.06,0.02,0.03,0.09,0.07,0.03,0.06,0.09
YPL086C,0.07,0.02,0.04,0.04,0.01,0.05,0.01,0.08,0.16,0.11,0.01,0.04,0.06,0.04,0.05,0.05,0.09,0.03,0.0,0.04
YPL126W,0.03,0.01,0.02,0.06,0.03,0.06,0.0,0.09,0.07,0.11,0.01,0.11,0.03,0.08,0.03,0.1,0.05,0.08,0.0,0.03
YPL123C,0.01,0.05,0.06,0.05,0.06,0.08,0.03,0.07,0.05,0.13,0.01,0.1,0.08,0.05,0.0,0.07,0.04,0.01,0.02,0.03
YPL122C,0.05,0.01,0.03,0.04,0.04,0.02,0.02,0.07,0.07,0.15,0.05,0.08,0.06,0.06,0.02,0.09,0.04,0.05,0.01,0.04
YPL120W,0.04,0.03,0.1,0.05,0.02,0.04,0.02,0.09,0.06,0.15,0.01,0.12,0.04,0.05,0.04,0.06,0.06,0.02,0.0,0.0
YPL118W,0.04,0.0,0.02,0.06,0.03,0.06,0.03,0.07,0.07,0.1,0.02,0.05,0.06,0.05,0.08,0.06,0.1,0.04,0.02,0.04
YPL116W,0.11,0.0,0.01,0.05,0.05,0.01,0.03,0.05,0.06,0.07,0.03,0.03,0.07,0.06,0.06,0.14,0.04,0.08,0.01,0.04
YPL110C,0.06,0.0,0.07,0.05,0.06,0.03,0.02,0.06,0.11,0.05,0.03,0.06,0.04,0.05,0.06,0.1,0.04,0.03,0.01,0.07
YPL141C,0.01,0.0,0.06,0.05,0.07,0.08,0.02,0.05,0.1,0.05,0.01,0.06,0.04,0.04,0.07,0.09,0.08,0.04,0.01,0.07
YPL139C,0.01,0.02,0.05,0.08,0.04,0.05,0.02,0.1,0.1,0.09,0.01,0.04,0.06,0.02,0.01,0.17,0.03,0.06,0.01,0.03
YPL138C,0.02,0.09,0.07,0.04,0.05,0.08,0.03,0.06,0.08,0.07,0.02,0.03,0.08,0.03,0.04,0.05,0.06,0.03,0.03,0.04
YGR098C,0.04,0.0,0.06,0.04,0.01,0.03,0.06,0.1,0.05,0.11,0.04,0.09,0.04,0.02,0.02,0.15,0.08,0.04,0.0,0.02
YPL135W,0.08,0.02,0.04,0.02,0.03,0.09,0.03,0.07,0.07,0.08,0.04,0.04,0.07,0.01,0.07,0.05,0.06,0.11,0.0,0.02
YDR539W,0.07,0.01,0.08,0.09,0.04,0.07,0.04,0.1,0.1,0.13,0.02,0.03,0.06,0.01,0.05,0.04,0.03,0.02,0.0,0.01
YLL050C,0.07,0.01,0.08,0.08,0.07,0.05,0.0,0.05,0.1,0.08,0.02,0.05,0.04,0.0,0.03,0.08,0.06,0.07,0.01,0.05
YPL049C,0.1,0.0,0.09,0.1,0.0,0.07,0.02,0.04,0.11,0.04,0.01,0.05,0.05,0.03,0.05,0.13,0.07,0.04,0.0,0.0
YPL047W,0.050505050505050504,0.030303030303030304,0.06060606060606061,0.050505050505050504,0.010101010101010102,0.050505050505050504,0.020202020202020204,0.08080808080808081,0.020202020202020204,0.12121212121212122,0.010101010101010102,0.0707070707070707,0.020202020202020204,0.09090909090909091,0.09090909090909091,0.08080808080808081,0.08080808080808081,0.020202020202020204,0.0,0.04040404040404041
YPL046C,0.06060606060606061,0.0,0.08080808080808081,0.13131313131313133,0.04040404040404041,0.030303030303030304,0.010101010101010102,0.08080808080808081,0.0707070707070707,0.1111111111111111,0.04040404040404041,0.020202020202020204,0.04040404040404041,0.020202020202020204,0.030303030303030304,0.1111111111111111,0.030303030303030304,0.04040404040404041,0.0,0.050505050505050504
YPL038W,0.11,0.02,0.03,0.08,0.01,0.05,0.03,0.09,0.06,0.08,0.03,0.05,0.07,0.05,0.06,0.08,0.05,0.04,0.0,0.01
YIL009C-A,0.04,0.03,0.06,0.05,0.04,0.01,0.07,0.08,0.07,0.08,0.02,0.03,0.08,0.05,0.01,0.11,0.05,0.07,0.01,0.04
YML130C,0.09,0.05,0.1,0.02,0.08,0.01,0.02,0.04,0.04,0.1,0.01,0.11,0.01,0.03,0.05,0.08,0.09,0.03,0.01,0.03
YML127W,0.09,0.0,0.02,0.07,0.03,0.05,0.01,0.04,0.04,0.09,0.05,0.09,0.08,0.02,0.03,0.12,0.08,0.07,0.01,0.01
YDR043C,0.03,0.0,0.04,0.09,0.05,0.03,0.02,0.03,0.07,0.09,0.03,0.09,0.07,0.04,0.03,0.09,0.07,0.06,0.01,0.06
YMR100W,0.03,0.01,0.07,0.07,0.02,0.01,0.03,0.07,0.04,0.16,0.01,0.1,0.02,0.0,0.07,0.13,0.07,0.05,0.01,0.03
YKL164C,0.19,0.0,0.04,0.01,0.01,0.07,0.0,0.08,0.08,0.04,0.01,0.0,0.04,0.07,0.01,0.11,0.15,0.04,0.01,0.04
YKL163W,0.22,0.0,0.04,0.01,0.01,0.05,0.0,0.05,0.08,0.04,0.01,0.0,0.04,0.05,0.01,0.16,0.11,0.07,0.01,0.04
YDR091C,0.06,0.09,0.03,0.04,0.03,0.03,0.03,0.11,0.12,0.06,0.01,0.04,0.07,0.02,0.05,0.08,0.06,0.06,0.0,0.01
YMR172W,0.05,0.01,0.06,0.02,0.04,0.09,0.01,0.09,0.02,0.12,0.06,0.06,0.04,0.01,0.05,0.12,0.1,0.02,0.0,0.03
YMR178W,0.05,0.05,0.1,0.08,0.05,0.07,0.02,0.11,0.07,0.05,0.02,0.04,0.02,0.02,0.02,0.03,0.09,0.08,0.0,0.03
YMR278W,0.06,0.01,0.06,0.04,0.05,0.06,0.01,0.05,0.06,0.1,0.03,0.04,0.04,0.09,0.06,0.07,0.06,0.08,0.02,0.01
YDR457W,0.06,0.04,0.11,0.1,0.02,0.02,0.01,0.05,0.12,0.12,0.04,0.0,0.04,0.02,0.06,0.01,0.03,0.07,0.02,0.06
YDR460W,0.01,0.07,0.11,0.08,0.07,0.02,0.01,0.07,0.11,0.05,0.03,0.06,0.05,0.02,0.06,0.03,0.03,0.08,0.0,0.04
YDR465C,0.05,0.0,0.06,0.11,0.05,0.02,0.04,0.04,0.06,0.12,0.04,0.05,0.06,0.04,0.04,0.07,0.07,0.05,0.0,0.03
YPL045W,0.03,0.01,0.06,0.08,0.07,0.04,0.01,0.11,0.11,0.1,0.01,0.03,0.03,0.05,0.04,0.06,0.03,0.06,0.03,0.04
YDR468C,0.03,0.0,0.13,0.11,0.02,0.02,0.01,0.09,0.07,0.06,0.02,0.08,0.01,0.1,0.08,0.04,0.05,0.07,0.0,0.01
YDR469W,0.02,0.01,0.09,0.11,0.02,0.01,0.03,0.05,0.06,0.02,0.04,0.17,0.04,0.05,0.01,0.14,0.05,0.07,0.0,0.01
YGR252W,0.02,0.0,0.06,0.21,0.04,0.08,0.02,0.05,0.12,0.02,0.01,0.05,0.03,0.04,0.03,0.02,0.08,0.11,0.0,0.01
YDR472W,0.07,0.01,0.04,0.07,0.05,0.06,0.02,0.08,0.05,0.08,0.03,0.01,0.04,0.08,0.05,0.13,0.07,0.01,0.0,0.05
YDR473C,0.01,0.0,0.03,0.09,0.04,0.07,0.03,0.02,0.09,0.08,0.01,0.08,0.07,0.04,0.11,0.1,0.06,0.0,0.0,0.07
YDR480W,0.01,0.0,0.06,0.11,0.01,0.03,0.02,0.06,0.12,0.11,0.03,0.05,0.07,0.09,0.04,0.11,0.05,0.03,0.0,0.0
YDR482C,0.06,0.01,0.03,0.12,0.0,0.05,0.03,0.05,0.09,0.06,0.02,0.04,0.02,0.12,0.1,0.12,0.03,0.04,0.0,0.01
YDR485C,0.03,0.0,0.16,0.18,0.03,0.05,0.0,0.06,0.08,0.07,0.03,0.05,0.0,0.06,0.06,0.08,0.05,0.0,0.0,0.01
YDR486C,0.04,0.0,0.04,0.02,0.02,0.02,0.01,0.05,0.09,0.13,0.04,0.12,0.01,0.19,0.05,0.12,0.03,0.0,0.01,0.01
YDR489W,0.03,0.01,0.1,0.05,0.01,0.02,0.02,0.08,0.06,0.11,0.04,0.06,0.04,0.07,0.04,0.12,0.08,0.03,0.01,0.02
YML041C,0.04,0.0,0.08,0.07,0.02,0.03,0.01,0.07,0.08,0.06,0.01,0.06,0.03,0.06,0.1,0.13,0.07,0.02,0.0,0.06
YML039W,0.1,0.03,0.02,0.06,0.0,0.03,0.06,0.01,0.04,0.02,0.03,0.06,0.12,0.12,0.0,0.16,0.08,0.05,0.0,0.01
YDL002C,0.03,0.01,0.04,0.12,0.02,0.02,0.01,0.02,0.13,0.16,0.02,0.04,0.07,0.03,0.11,0.06,0.04,0.06,0.0,0.01
YDR205W,0.1,0.0,0.03,0.03,0.1,0.0,0.03,0.09,0.03,0.15,0.01,0.06,0.04,0.01,0.04,0.12,0.05,0.04,0.0,0.07
YDL020C,0.05,0.0,0.03,0.05,0.05,0.01,0.07,0.04,0.05,0.08,0.01,0.1,0.07,0.06,0.01,0.1,0.14,0.01,0.01,0.06
YDR206W,0.07,0.01,0.06,0.04,0.09,0.03,0.02,0.07,0.06,0.11,0.02,0.06,0.03,0.07,0.01,0.15,0.03,0.02,0.03,0.02
YDR210W-B,0.08,0.0,0.03,0.06,0.01,0.04,0.07,0.0,0.03,0.03,0.04,0.08,0.12,0.11,0.01,0.14,0.06,0.07,0.0,0.02
YMR259C,0.05,0.01,0.06,0.08,0.07,0.01,0.02,0.11,0.07,0.11,0.01,0.07,0.03,0.07,0.04,0.08,0.05,0.04,0.0,0.02
YHL007C,0.08,0.0,0.13,0.04,0.01,0.11,0.01,0.02,0.04,0.07,0.03,0.12,0.05,0.02,0.04,0.1,0.07,0.05,0.0,0.01
YPR051W,0.05,0.02,0.05,0.06,0.02,0.06,0.02,0.11,0.07,0.08,0.03,0.05,0.06,0.02,0.06,0.05,0.03,0.07,0.01,0.08
YMR272C,0.06,0.01,0.1,0.11,0.02,0.04,0.04,0.06,0.06,0.09,0.02,0.04,0.01,0.02,0.03,0.08,0.1,0.04,0.01,0.06
YMR290C,0.1,0.01,0.03,0.1,0.03,0.06,0.0,0.03,0.09,0.08,0.03,0.03,0.07,0.04,0.04,0.09,0.12,0.05,0.0,0.0
YMR291W,0.05,0.02,0.05,0.06,0.03,0.03,0.02,0.06,0.11,0.09,0.04,0.06,0.03,0.08,0.04,0.1,0.06,0.04,0.01,0.02
YMR292W,0.05,0.0,0.02,0.02,0.21,0.13,0.0,0.11,0.04,0.17,0.01,0.02,0.01,0.02,0.04,0.03,0.06,0.03,0.02,0.01
YMR293C,0.04,0.02,0.04,0.05,0.06,0.04,0.02,0.08,0.12,0.09,0.01,0.06,0.05,0.02,0.02,0.11,0.1,0.05,0.0,0.02
YHR179W,0.07,0.0,0.04,0.06,0.04,0.08,0.02,0.08,0.06,0.06,0.02,0.06,0.11,0.06,0.06,0.03,0.06,0.03,0.03,0.03
YMR298W,0.05,0.03,0.03,0.06,0.05,0.05,0.02,0.1,0.1,0.06,0.01,0.03,0.08,0.02,0.06,0.07,0.07,0.04,0.02,0.05
YER138C,0.1,0.03,0.02,0.06,0.0,0.03,0.05,0.01,0.04,0.02,0.03,0.06,0.13,0.12,0.0,0.16,0.08,0.05,0.0,0.01
YER160C,0.1,0.02,0.03,0.04,0.0,0.03,0.05,0.02,0.04,0.02,0.03,0.07,0.13,0.12,0.0,0.15,0.07,0.05,0.0,0.03
YML077W,0.04,0.03,0.05,0.03,0.06,0.06,0.02,0.08,0.07,0.08,0.02,0.05,0.0,0.04,0.05,0.14,0.07,0.03,0.03,0.05
YML076C,0.05,0.07,0.09,0.05,0.01,0.04,0.01,0.07,0.13,0.04,0.01,0.05,0.06,0.04,0.04,0.07,0.09,0.06,0.0,0.02
YML072C,0.06,0.0,0.07,0.05,0.02,0.07,0.07,0.04,0.12,0.03,0.01,0.06,0.06,0.09,0.01,0.12,0.05,0.06,0.0,0.01
YMR213W,0.09,0.01,0.04,0.08,0.02,0.03,0.01,0.03,0.08,0.1,0.03,0.05,0.06,0.08,0.05,0.04,0.05,0.08,0.04,0.03
YMR215W,0.1,0.01,0.08,0.03,0.04,0.05,0.01,0.06,0.04,0.09,0.02,0.06,0.06,0.04,0.03,0.12,0.04,0.07,0.0,0.05
YMR218C,0.03,0.02,0.08,0.07,0.07,0.04,0.01,0.09,0.04,0.09,0.01,0.04,0.09,0.05,0.08,0.05,0.02,0.07,0.02,0.03
YMR006C,0.09,0.01,0.07,0.02,0.03,0.04,0.01,0.04,0.04,0.13,0.01,0.05,0.04,0.02,0.04,0.22,0.09,0.02,0.01,0.02
YMR009W,0.07,0.03,0.06,0.16,0.03,0.05,0.04,0.05,0.07,0.07,0.01,0.07,0.01,0.02,0.05,0.05,0.02,0.07,0.0,0.07
YMR010W,0.09,0.02,0.06,0.02,0.05,0.03,0.0,0.12,0.04,0.1,0.04,0.02,0.04,0.02,0.02,0.1,0.12,0.03,0.01,0.07
YMR012W,0.02,0.0,0.05,0.11,0.01,0.04,0.03,0.07,0.17,0.08,0.03,0.06,0.02,0.03,0.0,0.12,0.07,0.08,0.0,0.01
YMR200W,0.03,0.02,0.04,0.07,0.05,0.09,0.01,0.04,0.06,0.09,0.02,0.04,0.07,0.04,0.01,0.11,0.06,0.04,0.03,0.08
YKL011C,0.07,0.03,0.04,0.05,0.04,0.04,0.0,0.07,0.11,0.11,0.03,0.06,0.02,0.1,0.04,0.08,0.05,0.04,0.01,0.01
YML036W,0.05,0.03,0.05,0.06,0.06,0.02,0.0,0.09,0.09,0.09,0.04,0.05,0.04,0.03,0.04,0.12,0.04,0.07,0.0,0.03
YML030W,0.09,0.02,0.04,0.05,0.04,0.08,0.01,0.05,0.08,0.11,0.03,0.02,0.03,0.05,0.06,0.05,0.06,0.07,0.02,0.04
YML029W,0.04,0.03,0.02,0.07,0.02,0.02,0.04,0.09,0.03,0.13,0.01,0.05,0.05,0.06,0.04,0.11,0.09,0.02,0.01,0.07
YML019W,0.07,0.03,0.07,0.01,0.04,0.05,0.04,0.11,0.05,0.07,0.03,0.05,0.03,0.04,0.03,0.07,0.09,0.05,0.02,0.05
YML114C,0.04,0.01,0.05,0.05,0.03,0.03,0.02,0.06,0.04,0.19,0.03,0.07,0.02,0.07,0.04,0.09,0.09,0.07,0.0,0.0
YML111W,0.03,0.01,0.08,0.05,0.02,0.02,0.03,0.02,0.03,0.1,0.03,0.08,0.04,0.07,0.12,0.17,0.09,0.01,0.0,0.0
YDR145W,0.13,0.0,0.02,0.05,0.02,0.06,0.0,0.02,0.04,0.07,0.04,0.14,0.03,0.1,0.07,0.06,0.09,0.04,0.0,0.02
YDR153C,0.08,0.0,0.06,0.03,0.01,0.03,0.03,0.07,0.08,0.09,0.02,0.07,0.05,0.05,0.09,0.03,0.06,0.06,0.01,0.08
YDR160W,0.02,0.0,0.09,0.08,0.04,0.04,0.04,0.09,0.07,0.07,0.03,0.06,0.03,0.06,0.02,0.13,0.08,0.01,0.01,0.03
YDR161W,0.12,0.01,0.05,0.09,0.04,0.08,0.0,0.07,0.1,0.09,0.03,0.07,0.04,0.05,0.02,0.04,0.03,0.05,0.0,0.02
YDR165W,0.06,0.01,0.05,0.06,0.04,0.06,0.02,0.06,0.11,0.07,0.01,0.08,0.06,0.06,0.03,0.12,0.04,0.03,0.02,0.01
YDR235W,0.06,0.02,0.03,0.06,0.04,0.02,0.02,0.06,0.08,0.15,0.03,0.06,0.04,0.03,0.03,0.09,0.05,0.03,0.01,0.09
YDR236C,0.05,0.02,0.07,0.02,0.07,0.09,0.01,0.09,0.03,0.11,0.02,0.06,0.09,0.02,0.03,0.02,0.09,0.07,0.01,0.03
YDR240C,0.03,0.02,0.07,0.04,0.04,0.07,0.04,0.06,0.1,0.08,0.03,0.04,0.04,0.07,0.1,0.07,0.05,0.01,0.01,0.03
YDR246W,0.05,0.0,0.02,0.05,0.02,0.08,0.02,0.09,0.05,0.1,0.02,0.14,0.03,0.06,0.03,0.08,0.09,0.03,0.0,0.04
YDR247W,0.06,0.01,0.06,0.07,0.03,0.05,0.02,0.08,0.1,0.07,0.05,0.07,0.01,0.04,0.05,0.08,0.02,0.08,0.0,0.05
YMR153W,0.05,0.0,0.03,0.07,0.04,0.06,0.01,0.04,0.06,0.08,0.02,0.09,0.1,0.14,0.04,0.1,0.03,0.03,0.01,0.0
YMR159C,0.06,0.0,0.08,0.1,0.02,0.04,0.02,0.08,0.1,0.13,0.02,0.1,0.01,0.04,0.08,0.05,0.05,0.02,0.0,0.0
YMR164C,0.09,0.0,0.06,0.02,0.04,0.04,0.02,0.05,0.06,0.09,0.02,0.14,0.02,0.03,0.03,0.15,0.06,0.03,0.01,0.04
YDR096W,0.03,0.0,0.05,0.12,0.06,0.05,0.01,0.1,0.09,0.06,0.03,0.06,0.08,0.05,0.01,0.06,0.02,0.07,0.02,0.03
YDR097C,0.06,0.0,0.06,0.05,0.04,0.05,0.01,0.03,0.13,0.05,0.03,0.04,0.07,0.05,0.01,0.12,0.14,0.06,0.0,0.0
YDR098C-B,0.1,0.02,0.03,0.04,0.0,0.03,0.05,0.02,0.04,0.02,0.03,0.07,0.13,0.12,0.0,0.15,0.07,0.05,0.0,0.03
YDR101C,0.06,0.01,0.06,0.05,0.01,0.02,0.02,0.11,0.07,0.13,0.01,0.05,0.02,0.08,0.04,0.06,0.11,0.04,0.0,0.05
YDR104C,0.05,0.01,0.05,0.02,0.04,0.03,0.01,0.04,0.07,0.08,0.02,0.05,0.04,0.07,0.07,0.11,0.06,0.11,0.02,0.05
YDR128W,0.06,0.01,0.06,0.01,0.03,0.06,0.03,0.09,0.05,0.07,0.01,0.06,0.1,0.04,0.03,0.11,0.04,0.06,0.05,0.03
YDR130C,0.0,0.01,0.05,0.03,0.03,0.04,0.01,0.06,0.1,0.06,0.05,0.1,0.08,0.04,0.1,0.13,0.06,0.04,0.0,0.01
YDR140W,0.06,0.04,0.07,0.07,0.05,0.04,0.02,0.08,0.08,0.12,0.02,0.05,0.05,0.03,0.01,0.07,0.05,0.05,0.01,0.03
YDR141C,0.07,0.0,0.04,0.04,0.03,0.02,0.01,0.02,0.08,0.13,0.01,0.04,0.07,0.06,0.06,0.12,0.06,0.07,0.02,0.05
YDR190C,0.13,0.01,0.02,0.07,0.01,0.14,0.02,0.07,0.08,0.08,0.02,0.03,0.03,0.02,0.04,0.08,0.05,0.1,0.0,0.0
YDR196C,0.08,0.01,0.07,0.04,0.03,0.08,0.03,0.07,0.08,0.12,0.02,0.04,0.04,0.04,0.06,0.03,0.03,0.08,0.01,0.04
YDR200C,0.03,0.0,0.04,0.03,0.0,0.04,0.02,0.04,0.04,0.07,0.03,0.04,0.14,0.1,0.1,0.16,0.05,0.05,0.0,0.02
YDR201W,0.04,0.01,0.07,0.11,0.01,0.03,0.0,0.01,0.06,0.17,0.04,0.03,0.03,0.05,0.07,0.08,0.08,0.09,0.0,0.02
YKL139W,0.01,0.0,0.04,0.0,0.02,0.06,0.02,0.02,0.05,0.03,0.02,0.18,0.08,0.05,0.11,0.17,0.06,0.01,0.0,0.07
YDR174W,0.1,0.0,0.09,0.08,0.03,0.03,0.02,0.08,0.08,0.09,0.01,0.04,0.03,0.02,0.02,0.12,0.08,0.07,0.0,0.01
YDR175C,0.06,0.01,0.03,0.08,0.01,0.06,0.01,0.01,0.08,0.13,0.04,0.06,0.07,0.02,0.07,0.08,0.05,0.05,0.04,0.04
YDR179C,0.01,0.01,0.06,0.16,0.03,0.02,0.02,0.11,0.08,0.14,0.03,0.04,0.03,0.05,0.02,0.06,0.05,0.02,0.01,0.05
YDR180W,0.08,0.0,0.08,0.05,0.04,0.05,0.0,0.06,0.07,0.09,0.02,0.08,0.07,0.0,0.05,0.11,0.06,0.07,0.0,0.02
YDR181C,0.02,0.02,0.06,0.13,0.06,0.03,0.03,0.06,0.11,0.05,0.03,0.07,0.04,0.02,0.08,0.09,0.04,0.05,0.0,0.01
YMR241W,0.11,0.01,0.0,0.07,0.04,0.07,0.01,0.05,0.05,0.11,0.02,0.06,0.04,0.02,0.02,0.08,0.09,0.09,0.03,0.03
YDR412W,0.04,0.0,0.05,0.14,0.05,0.03,0.02,0.05,0.15,0.08,0.02,0.03,0.0,0.09,0.1,0.03,0.07,0.03,0.0,0.02
YDR416W,0.03,0.02,0.06,0.12,0.05,0.02,0.0,0.1,0.06,0.03,0.02,0.04,0.01,0.05,0.08,0.05,0.08,0.06,0.06,0.06
YDR419W,0.1,0.04,0.04,0.06,0.04,0.04,0.02,0.09,0.09,0.06,0.04,0.03,0.03,0.05,0.03,0.1,0.03,0.06,0.02,0.03
YDR425W,0.09,0.0,0.05,0.1,0.03,0.05,0.05,0.03,0.0,0.04,0.02,0.05,0.07,0.02,0.02,0.24,0.07,0.05,0.0,0.02
YDR429C,0.08,0.0,0.02,0.16,0.0,0.06,0.02,0.07,0.14,0.04,0.01,0.03,0.03,0.03,0.06,0.08,0.03,0.09,0.02,0.03
YDR434W,0.04,0.01,0.04,0.02,0.05,0.02,0.03,0.06,0.04,0.12,0.01,0.08,0.06,0.07,0.04,0.06,0.03,0.12,0.03,0.07
YDR437W,0.03,0.01,0.04,0.05,0.03,0.05,0.0,0.12,0.02,0.15,0.06,0.02,0.05,0.04,0.02,0.08,0.11,0.03,0.03,0.06
YDR439W,0.05,0.0,0.07,0.06,0.04,0.01,0.0,0.03,0.12,0.16,0.01,0.08,0.01,0.12,0.02,0.09,0.03,0.04,0.0,0.06
YDR440W,0.01,0.0,0.07,0.06,0.02,0.08,0.0,0.05,0.09,0.1,0.03,0.08,0.05,0.05,0.03,0.17,0.04,0.04,0.0,0.03
YDR446W,0.06,0.0,0.05,0.06,0.01,0.02,0.02,0.06,0.16,0.07,0.01,0.09,0.1,0.02,0.02,0.12,0.07,0.04,0.0,0.02
YDR452W,0.02,0.01,0.05,0.05,0.08,0.06,0.02,0.08,0.1,0.12,0.02,0.03,0.03,0.02,0.07,0.08,0.04,0.11,0.0,0.01
YDR453C,0.11,0.01,0.05,0.07,0.08,0.06,0.0,0.03,0.1,0.09,0.01,0.01,0.07,0.04,0.01,0.06,0.04,0.12,0.01,0.03
YDR456W,0.07,0.0,0.11,0.04,0.04,0.03,0.01,0.06,0.04,0.17,0.04,0.02,0.07,0.01,0.03,0.09,0.05,0.07,0.02,0.03
YDR386W,0.04,0.01,0.04,0.07,0.01,0.04,0.02,0.07,0.12,0.12,0.01,0.05,0.06,0.05,0.05,0.07,0.08,0.03,0.01,0.05
YDR395W,0.07,0.02,0.06,0.1,0.05,0.02,0.01,0.1,0.1,0.1,0.02,0.05,0.01,0.07,0.04,0.07,0.04,0.05,0.01,0.01
YDR398W,0.06,0.02,0.06,0.04,0.02,0.05,0.0,0.03,0.05,0.11,0.02,0.06,0.03,0.05,0.02,0.09,0.08,0.12,0.03,0.06
YDR399W,0.05,0.02,0.05,0.07,0.04,0.07,0.01,0.12,0.06,0.08,0.01,0.05,0.04,0.05,0.05,0.07,0.03,0.08,0.01,0.04
YDR400W,0.1,0.03,0.07,0.02,0.03,0.09,0.04,0.08,0.05,0.1,0.02,0.04,0.11,0.02,0.03,0.05,0.05,0.02,0.02,0.03
YDR407C,0.02,0.0,0.07,0.05,0.12,0.05,0.05,0.1,0.06,0.1,0.01,0.04,0.08,0.02,0.03,0.05,0.06,0.06,0.01,0.02
YDR409W,0.03,0.01,0.06,0.12,0.03,0.03,0.0,0.06,0.06,0.12,0.02,0.06,0.07,0.03,0.08,0.05,0.04,0.1,0.01,0.02
YML102W,0.06,0.0,0.08,0.04,0.04,0.09,0.04,0.05,0.07,0.1,0.01,0.08,0.01,0.07,0.04,0.08,0.03,0.06,0.03,0.02
YMR044W,0.08,0.0,0.09,0.14,0.04,0.04,0.01,0.1,0.1,0.04,0.03,0.04,0.07,0.02,0.02,0.08,0.03,0.05,0.01,0.01
YMR045C,0.09,0.02,0.02,0.06,0.0,0.03,0.05,0.03,0.03,0.04,0.03,0.05,0.1,0.15,0.01,0.15,0.08,0.05,0.0,0.01
YMR128W,0.06,0.0,0.04,0.14,0.04,0.02,0.01,0.02,0.17,0.08,0.03,0.06,0.05,0.03,0.1,0.06,0.06,0.02,0.0,0.01
YML015C,0.01,0.0,0.07,0.03,0.02,0.03,0.0,0.1,0.08,0.07,0.02,0.09,0.09,0.13,0.02,0.04,0.09,0.04,0.01,0.06
YML013W,0.04,0.0,0.06,0.11,0.05,0.05,0.04,0.01,0.02,0.12,0.03,0.04,0.13,0.04,0.04,0.05,0.07,0.07,0.02,0.01
YML005W,0.03,0.0,0.06,0.09,0.05,0.04,0.05,0.07,0.1,0.1,0.02,0.08,0.03,0.01,0.03,0.1,0.06,0.07,0.0,0.01
YMR076C,0.1,0.02,0.12,0.03,0.02,0.03,0.02,0.05,0.08,0.17,0.01,0.03,0.03,0.03,0.05,0.07,0.08,0.03,0.0,0.03
YMR077C,0.02,0.0,0.05,0.08,0.03,0.01,0.04,0.07,0.14,0.12,0.04,0.06,0.01,0.06,0.07,0.07,0.05,0.06,0.0,0.02
YMR093W,0.06,0.01,0.04,0.02,0.06,0.02,0.04,0.05,0.05,0.05,0.01,0.02,0.06,0.08,0.09,0.13,0.1,0.07,0.01,0.03
YDR045C,0.03,0.07,0.08,0.06,0.05,0.08,0.0,0.05,0.05,0.07,0.03,0.04,0.06,0.04,0.04,0.07,0.07,0.04,0.01,0.06
YDR049W,0.03,0.02,0.08,0.06,0.03,0.02,0.02,0.02,0.1,0.1,0.06,0.08,0.0,0.06,0.05,0.13,0.05,0.06,0.0,0.03
YMR192W,0.07,0.0,0.07,0.15,0.02,0.04,0.03,0.06,0.06,0.04,0.03,0.06,0.06,0.04,0.05,0.13,0.05,0.03,0.0,0.01
YMR197C,0.07,0.0,0.09,0.08,0.02,0.02,0.01,0.04,0.08,0.12,0.02,0.03,0.03,0.09,0.05,0.12,0.06,0.04,0.01,0.02
YMR017W,0.02,0.03,0.06,0.02,0.03,0.03,0.11,0.04,0.11,0.09,0.02,0.07,0.02,0.03,0.1,0.11,0.04,0.04,0.0,0.03
YMR018W,0.06,0.03,0.07,0.05,0.07,0.07,0.02,0.07,0.08,0.05,0.01,0.09,0.03,0.04,0.04,0.11,0.06,0.02,0.02,0.01
YMR026C,0.05,0.0,0.02,0.05,0.08,0.06,0.02,0.06,0.03,0.11,0.02,0.07,0.05,0.03,0.05,0.13,0.05,0.03,0.02,0.07
YDR496C,0.06,0.0,0.15,0.2,0.0,0.04,0.02,0.03,0.13,0.06,0.01,0.03,0.02,0.0,0.02,0.18,0.03,0.02,0.0,0.0
YDR499W,0.05,0.0,0.07,0.08,0.03,0.03,0.0,0.06,0.07,0.1,0.02,0.09,0.05,0.08,0.06,0.06,0.1,0.05,0.0,0.0
YDR503C,0.01,0.03,0.05,0.06,0.06,0.04,0.01,0.08,0.08,0.14,0.05,0.04,0.04,0.02,0.04,0.08,0.02,0.08,0.01,0.06
YDR511W,0.03,0.0,0.05,0.05,0.03,0.04,0.05,0.05,0.07,0.16,0.03,0.06,0.06,0.05,0.07,0.07,0.03,0.04,0.02,0.04
YDR516C,0.08,0.03,0.05,0.1,0.03,0.08,0.02,0.03,0.05,0.12,0.03,0.06,0.03,0.01,0.02,0.06,0.08,0.1,0.0,0.02
