,kmer_A,kmer_C,kmer_D,kmer_E,kmer_F,kmer_G,kmer_H,kmer_I,kmer_K,kmer_L,kmer_M,kmer_N,kmer_P,kmer_Q,kmer_R,kmer_S,kmer_T,kmer_V,kmer_W,kmer_Y
YOR025W,0.045,0.035,0.075,0.03,0.045,0.05,0.025,0.06,0.08,0.12,0.02,0.03,0.035,0.035,0.065,0.13,0.055,0.035,0.01,0.02
YDR191W,0.04,0.01,0.06,0.04,0.05,0.055,0.025,0.03,0.07,0.11,0.03,0.065,0.055,0.04,0.08,0.1,0.045,0.06,0.0,0.035
YLR216C,0.04,0.025,0.09,0.07,0.07,0.085,0.02,0.06,0.075,0.05,0.02,0.07,0.065,0.04,0.03,0.03,0.06,0.07,0.0,0.03
YNR015W,0.075,0.025,0.04,0.04,0.015,0.05,0.025,0.065,0.08,0.125,0.025,0.035,0.06,0.04,0.055,0.06,0.08,0.085,0.005,0.015
YNR018W,0.1,0.005,0.03,0.075,0.03,0.055,0.02,0.075,0.085,0.085,0.03,0.045,0.035,0.025,0.05,0.08,0.065,0.05,0.03,0.03
YNR020C,0.035,0.045,0.075,0.07,0.045,0.07,0.04,0.05,0.08,0.08,0.02,0.035,0.025,0.03,0.085,0.075,0.04,0.025,0.04,0.035
YNR024W,0.016129032258064516,0.0,0.11290322580645161,0.07526881720430108,0.03763440860215054,0.08064516129032258,0.005376344086021506,0.03763440860215054,0.1774193548387097,0.04838709677419355,0.021505376344086023,0.0913978494623656,0.021505376344086023,0.016129032258064516,0.04838709677419355,0.10752688172043011,0.03225806451612903,0.043010752688172046,0.005376344086021506,0.021505376344086023
YNR035C,0.055,0.005,0.06,0.085,0.045,0.04,0.015,0.095,0.05,0.13,0.01,0.035,0.04,0.055,0.02,0.085,0.085,0.055,0.005,0.03
YNR036C,0.058823529411764705,0.026143790849673203,0.026143790849673203,0.013071895424836602,0.013071895424836602,0.08496732026143791,0.0196078431372549,0.0392156862745098,0.08496732026143791,0.06535947712418301,0.026143790849673203,0.0392156862745098,0.06535947712418301,0.06535947712418301,0.10457516339869281,0.09803921568627451,0.05228758169934641,0.08496732026143791,0.006535947712418301,0.026143790849673203
YNR038W,0.07,0.005,0.065,0.125,0.04,0.035,0.015,0.045,0.055,0.065,0.015,0.06,0.06,0.055,0.025,0.135,0.065,0.035,0.005,0.025
YNR046W,0.05185185185185185,0.037037037037037035,0.07407407407407407,0.05185185185185185,0.044444444444444446,0.037037037037037035,0.022222222222222223,0.05925925925925926,0.05185185185185185,0.14074074074074075,0.022222222222222223,0.08148148148148149,0.07407407407407407,0.037037037037037035,0.014814814814814815,0.05925925925925926,0.05925925925925926,0.05185185185185185,0.007407407407407408,0.022222222222222223
YNR047W,0.045,0.005,0.035,0.075,0.02,0.045,0.065,0.02,0.04,0.05,0.03,0.06,0.06,0.04,0.07,0.235,0.055,0.035,0.005,0.01
YNR048W,0.055,0.025,0.04,0.04,0.035,0.035,0.015,0.06,0.075,0.11,0.02,0.06,0.065,0.075,0.045,0.065,0.05,0.075,0.015,0.04
YNR053C,0.08,0.0,0.08,0.08,0.03,0.065,0.005,0.035,0.105,0.085,0.02,0.055,0.03,0.045,0.095,0.06,0.06,0.035,0.01,0.025
YNR054C,0.035,0.005,0.08,0.135,0.04,0.055,0.01,0.05,0.165,0.055,0.015,0.04,0.02,0.05,0.04,0.08,0.045,0.05,0.005,0.025
YNR060W,0.055,0.025,0.03,0.045,0.06,0.065,0.02,0.08,0.06,0.095,0.03,0.05,0.04,0.035,0.045,0.05,0.065,0.03,0.005,0.115
YNR067C,0.065,0.005,0.035,0.025,0.02,0.025,0.01,0.045,0.03,0.11,0.015,0.065,0.035,0.045,0.02,0.22,0.105,0.095,0.0,0.03
YLR323C,0.03,0.02,0.095,0.08,0.035,0.045,0.01,0.02,0.15,0.1,0.02,0.07,0.02,0.045,0.05,0.085,0.06,0.035,0.01,0.02
YNL288W,0.055,0.015,0.025,0.035,0.02,0.115,0.025,0.03,0.02,0.09,0.06,0.155,0.08,0.055,0.025,0.07,0.035,0.06,0.01,0.02
YNL283C,0.075,0.04,0.035,0.015,0.015,0.05,0.015,0.03,0.04,0.055,0.01,0.03,0.01,0.04,0.01,0.265,0.155,0.05,0.01,0.05
YNL282W,0.03076923076923077,0.020512820512820513,0.06153846153846154,0.020512820512820513,0.03076923076923077,0.020512820512820513,0.020512820512820513,0.05641025641025641,0.1076923076923077,0.1282051282051282,0.03076923076923077,0.046153846153846156,0.07179487179487179,0.06666666666666667,0.035897435897435895,0.07179487179487179,0.035897435897435895,0.08717948717948718,0.020512820512820513,0.035897435897435895
YNL275W,0.055,0.025,0.06,0.055,0.065,0.055,0.01,0.07,0.02,0.085,0.03,0.05,0.04,0.02,0.055,0.095,0.065,0.08,0.02,0.045
YNL274C,0.07,0.015,0.05,0.065,0.05,0.095,0.025,0.065,0.06,0.095,0.005,0.045,0.06,0.04,0.065,0.045,0.05,0.075,0.01,0.015
YNL273W,0.095,0.02,0.09,0.035,0.015,0.03,0.01,0.065,0.08,0.15,0.025,0.04,0.04,0.045,0.055,0.05,0.055,0.045,0.02,0.035
YNL265C,0.06,0.02,0.055,0.095,0.015,0.01,0.025,0.105,0.09,0.125,0.025,0.035,0.03,0.055,0.035,0.08,0.03,0.07,0.005,0.035
YNL264C,0.065,0.01,0.075,0.075,0.035,0.05,0.02,0.035,0.09,0.105,0.02,0.065,0.06,0.035,0.065,0.03,0.065,0.05,0.02,0.03
YNL263C,0.055,0.005,0.045,0.015,0.065,0.08,0.005,0.05,0.03,0.075,0.04,0.11,0.065,0.09,0.035,0.075,0.055,0.05,0.01,0.045
YNL260C,0.024691358024691357,0.006172839506172839,0.04938271604938271,0.10493827160493827,0.06172839506172839,0.06790123456790123,0.018518518518518517,0.06172839506172839,0.08024691358024691,0.1111111111111111,0.030864197530864196,0.06790123456790123,0.012345679012345678,0.06790123456790123,0.04938271604938271,0.037037037037037035,0.06172839506172839,0.05555555555555555,0.006172839506172839,0.024691358024691357
YNL258C,0.04,0.005,0.06,0.075,0.05,0.025,0.01,0.07,0.08,0.145,0.025,0.085,0.02,0.055,0.03,0.08,0.06,0.035,0.015,0.035
YNL256W,0.035,0.015,0.065,0.045,0.035,0.04,0.02,0.055,0.09,0.105,0.035,0.05,0.045,0.045,0.035,0.105,0.05,0.09,0.015,0.025
YNL246W,0.045,0.005,0.085,0.11,0.06,0.055,0.025,0.08,0.11,0.055,0.025,0.025,0.04,0.04,0.04,0.055,0.035,0.045,0.025,0.04
YNL242W,0.04,0.0,0.09,0.035,0.04,0.04,0.015,0.08,0.05,0.135,0.02,0.085,0.03,0.045,0.03,0.135,0.035,0.065,0.005,0.025
YNL232W,0.07,0.015,0.055,0.1,0.025,0.1,0.005,0.06,0.06,0.06,0.005,0.065,0.05,0.035,0.045,0.07,0.085,0.07,0.0,0.025
YNL231C,0.055,0.01,0.07,0.1,0.035,0.04,0.025,0.065,0.11,0.11,0.025,0.035,0.055,0.035,0.055,0.045,0.045,0.045,0.015,0.025
YNL227C,0.085,0.01,0.095,0.07,0.045,0.04,0.02,0.05,0.095,0.095,0.005,0.04,0.035,0.035,0.02,0.055,0.065,0.04,0.01,0.09
YNL225C,0.035,0.01,0.075,0.1,0.045,0.04,0.03,0.055,0.065,0.06,0.025,0.105,0.07,0.045,0.05,0.09,0.035,0.04,0.005,0.02
YNL224C,0.065,0.0,0.08,0.075,0.03,0.08,0.03,0.04,0.09,0.03,0.03,0.07,0.05,0.03,0.085,0.115,0.035,0.03,0.005,0.03
YNL223W,0.045,0.02,0.06,0.085,0.06,0.07,0.02,0.045,0.02,0.1,0.02,0.06,0.05,0.04,0.07,0.085,0.04,0.06,0.02,0.03
YNL219C,0.06,0.025,0.015,0.04,0.1,0.04,0.025,0.07,0.025,0.17,0.015,0.045,0.045,0.02,0.035,0.09,0.055,0.04,0.035,0.05
YNL191W,0.06,0.025,0.075,0.035,0.065,0.065,0.035,0.055,0.07,0.115,0.02,0.055,0.04,0.025,0.065,0.065,0.06,0.025,0.01,0.035
YNL190W,0.065,0.0,0.015,0.01,0.05,0.095,0.07,0.01,0.175,0.025,0.005,0.075,0.04,0.0,0.005,0.095,0.205,0.025,0.0,0.035
YNL186W,0.09,0.0,0.09,0.125,0.01,0.07,0.01,0.075,0.085,0.055,0.015,0.09,0.04,0.02,0.025,0.105,0.055,0.025,0.0,0.015
YNL182C,0.03,0.02,0.05,0.045,0.03,0.05,0.025,0.085,0.05,0.11,0.01,0.075,0.04,0.065,0.03,0.105,0.055,0.08,0.01,0.035
YNL180C,0.05,0.025,0.075,0.055,0.03,0.06,0.005,0.06,0.06,0.095,0.01,0.045,0.05,0.035,0.035,0.115,0.09,0.045,0.01,0.05
YNL172W,0.035,0.02,0.08,0.04,0.06,0.085,0.015,0.09,0.07,0.07,0.02,0.06,0.045,0.04,0.03,0.065,0.075,0.04,0.02,0.04
YNL166C,0.08,0.005,0.115,0.135,0.02,0.055,0.015,0.07,0.07,0.03,0.015,0.085,0.025,0.055,0.015,0.07,0.055,0.075,0.005,0.005
YNL163C,0.05,0.025,0.065,0.07,0.025,0.045,0.025,0.08,0.04,0.12,0.01,0.035,0.035,0.05,0.065,0.105,0.04,0.095,0.005,0.015
YNL159C,0.06,0.0,0.06,0.045,0.08,0.065,0.015,0.08,0.025,0.075,0.02,0.09,0.03,0.055,0.075,0.085,0.075,0.025,0.01,0.03
YNL158W,0.05555555555555555,0.005050505050505051,0.045454545454545456,0.04040404040404041,0.045454545454545456,0.025252525252525252,0.03535353535353535,0.10606060606060606,0.030303030303030304,0.10606060606060606,0.020202020202020204,0.045454545454545456,0.05555555555555555,0.04040404040404041,0.04040404040404041,0.07575757575757576,0.09090909090909091,0.09090909090909091,0.010101010101010102,0.03535353535353535
YNL155W,0.045,0.035,0.06,0.075,0.045,0.035,0.035,0.055,0.115,0.075,0.025,0.065,0.035,0.025,0.065,0.105,0.04,0.03,0.01,0.025
YNL152W,0.04,0.02,0.07,0.075,0.025,0.045,0.025,0.055,0.06,0.09,0.04,0.05,0.075,0.03,0.08,0.06,0.055,0.05,0.01,0.045
YNL148C,0.095,0.01,0.055,0.11,0.02,0.06,0.015,0.045,0.05,0.075,0.025,0.035,0.035,0.055,0.075,0.06,0.04,0.09,0.01,0.04
YNL147W,0.034782608695652174,0.0,0.06956521739130435,0.06086956521739131,0.008695652173913044,0.06956521739130435,0.017391304347826087,0.05217391304347826,0.12173913043478261,0.12173913043478261,0.043478260869565216,0.05217391304347826,0.02608695652173913,0.06086956521739131,0.043478260869565216,0.0782608695652174,0.034782608695652174,0.06956521739130435,0.0,0.034782608695652174
YNL141W,0.055,0.025,0.06,0.1,0.075,0.05,0.04,0.06,0.09,0.12,0.01,0.02,0.055,0.03,0.025,0.055,0.045,0.045,0.005,0.035
YNL136W,0.035,0.005,0.065,0.135,0.025,0.03,0.03,0.055,0.09,0.08,0.03,0.085,0.045,0.02,0.045,0.065,0.065,0.045,0.02,0.03
YNL132W,0.05,0.01,0.035,0.06,0.035,0.055,0.02,0.075,0.09,0.1,0.045,0.065,0.025,0.03,0.075,0.07,0.05,0.065,0.005,0.04
YNL124W,0.035,0.005,0.13,0.135,0.025,0.095,0.005,0.065,0.045,0.09,0.015,0.04,0.06,0.015,0.025,0.125,0.04,0.04,0.0,0.01
YNL123W,0.05,0.01,0.07,0.065,0.045,0.065,0.035,0.08,0.075,0.075,0.005,0.06,0.04,0.02,0.03,0.095,0.05,0.1,0.005,0.025
YNL119W,0.02,0.025,0.055,0.09,0.075,0.02,0.02,0.075,0.085,0.085,0.03,0.085,0.02,0.03,0.04,0.11,0.045,0.075,0.0,0.015
YNL116W,0.1,0.0,0.02,0.025,0.025,0.055,0.035,0.055,0.0,0.035,0.03,0.1,0.09,0.07,0.05,0.16,0.115,0.025,0.0,0.01
YNL110C,0.045,0.0,0.05,0.125,0.025,0.05,0.025,0.04,0.16,0.09,0.025,0.04,0.03,0.04,0.035,0.08,0.055,0.05,0.0,0.035
YNL107W,0.04,0.005,0.05,0.095,0.055,0.04,0.03,0.08,0.07,0.055,0.015,0.085,0.08,0.02,0.04,0.065,0.055,0.07,0.01,0.04
YNL094W,0.035,0.01,0.065,0.06,0.025,0.06,0.015,0.04,0.04,0.075,0.03,0.06,0.065,0.035,0.06,0.135,0.105,0.04,0.005,0.04
YNL091W,0.03,0.015,0.08,0.085,0.015,0.025,0.035,0.06,0.1,0.06,0.03,0.08,0.06,0.045,0.055,0.1,0.055,0.04,0.005,0.025
YNL078W,0.025,0.0,0.045,0.055,0.05,0.03,0.045,0.06,0.065,0.045,0.02,0.09,0.045,0.04,0.07,0.145,0.1,0.03,0.005,0.035
YNL077W,0.08,0.01,0.06,0.05,0.06,0.045,0.025,0.025,0.07,0.08,0.015,0.09,0.035,0.065,0.03,0.14,0.055,0.02,0.0,0.045
YNL075W,0.07,0.005,0.07,0.065,0.035,0.04,0.035,0.05,0.06,0.105,0.02,0.045,0.05,0.075,0.075,0.065,0.055,0.055,0.0,0.025
YNL072W,0.065,0.01,0.06,0.05,0.03,0.045,0.01,0.06,0.07,0.065,0.035,0.035,0.08,0.045,0.035,0.08,0.07,0.095,0.0,0.06
YNL065W,0.05,0.02,0.045,0.06,0.03,0.075,0.02,0.08,0.04,0.085,0.03,0.035,0.045,0.045,0.035,0.1,0.085,0.055,0.01,0.055
YNL059C,0.045,0.005,0.065,0.035,0.07,0.055,0.025,0.055,0.03,0.085,0.005,0.08,0.085,0.04,0.045,0.075,0.085,0.075,0.01,0.03
YNL054W,0.08,0.0,0.055,0.04,0.005,0.015,0.05,0.05,0.03,0.085,0.02,0.135,0.065,0.015,0.025,0.17,0.085,0.065,0.005,0.005
YNL051W,0.055,0.0,0.07,0.065,0.02,0.02,0.02,0.065,0.08,0.17,0.025,0.095,0.035,0.045,0.035,0.075,0.055,0.03,0.0,0.04
YNL049C,0.045,0.02,0.045,0.015,0.045,0.03,0.015,0.06,0.05,0.08,0.02,0.075,0.095,0.105,0.055,0.065,0.045,0.085,0.005,0.045
YNL048W,0.05,0.015,0.05,0.035,0.075,0.07,0.015,0.085,0.08,0.08,0.015,0.06,0.035,0.015,0.025,0.09,0.035,0.09,0.03,0.05
YNL047C,0.075,0.0,0.055,0.02,0.015,0.02,0.025,0.07,0.015,0.08,0.02,0.11,0.075,0.105,0.06,0.125,0.05,0.04,0.005,0.035
YNL041C,0.05,0.0,0.065,0.055,0.015,0.03,0.01,0.02,0.085,0.14,0.025,0.095,0.055,0.075,0.035,0.1,0.065,0.04,0.0,0.04
YNL032W,0.015,0.0,0.075,0.125,0.045,0.055,0.04,0.09,0.085,0.105,0.015,0.075,0.045,0.03,0.035,0.07,0.02,0.05,0.0,0.025
YNL027W,0.025,0.0,0.095,0.025,0.03,0.035,0.01,0.03,0.03,0.075,0.025,0.105,0.04,0.15,0.035,0.18,0.05,0.015,0.005,0.04
YNL026W,0.04,0.005,0.065,0.04,0.05,0.04,0.03,0.065,0.07,0.11,0.02,0.075,0.045,0.045,0.02,0.1,0.08,0.065,0.005,0.03
YNL022C,0.03,0.02,0.05,0.075,0.025,0.025,0.03,0.055,0.155,0.15,0.025,0.025,0.06,0.015,0.045,0.07,0.025,0.06,0.02,0.04
YNL021W,0.05,0.02,0.06,0.115,0.02,0.04,0.03,0.06,0.09,0.09,0.03,0.04,0.05,0.005,0.055,0.075,0.045,0.08,0.0,0.045
YNL020C,0.06,0.02,0.04,0.05,0.025,0.055,0.035,0.075,0.035,0.095,0.035,0.07,0.05,0.065,0.05,0.075,0.035,0.085,0.0,0.045
YNL014W,0.115,0.005,0.035,0.095,0.025,0.025,0.015,0.065,0.085,0.095,0.015,0.04,0.04,0.035,0.015,0.1,0.08,0.095,0.01,0.01
YNL010W,0.04,0.015,0.1,0.08,0.065,0.065,0.02,0.075,0.11,0.075,0.02,0.015,0.035,0.025,0.035,0.065,0.05,0.075,0.01,0.025
YNL008C,0.045,0.015,0.035,0.02,0.07,0.025,0.03,0.06,0.04,0.16,0.025,0.065,0.025,0.035,0.025,0.13,0.08,0.075,0.01,0.03
YMR039C,0.04,0.0,0.09,0.07,0.01,0.065,0.015,0.045,0.11,0.09,0.02,0.12,0.05,0.015,0.085,0.09,0.035,0.015,0.0,0.035
YPL053C,0.065,0.005,0.03,0.095,0.045,0.04,0.015,0.095,0.075,0.075,0.04,0.045,0.055,0.065,0.035,0.075,0.045,0.06,0.01,0.03
YMR119W,0.06,0.01,0.02,0.04,0.11,0.045,0.005,0.07,0.02,0.1,0.02,0.08,0.04,0.03,0.03,0.11,0.065,0.09,0.005,0.05
YLR028C,0.095,0.005,0.085,0.065,0.04,0.075,0.03,0.06,0.075,0.095,0.015,0.04,0.025,0.025,0.045,0.055,0.055,0.085,0.0,0.03
YPL061W,0.11,0.025,0.07,0.07,0.03,0.06,0.01,0.07,0.05,0.085,0.03,0.055,0.055,0.025,0.035,0.035,0.09,0.055,0.015,0.025
YMR121C,0.075,0.005,0.025,0.045,0.02,0.065,0.025,0.03,0.105,0.065,0.005,0.065,0.035,0.045,0.155,0.03,0.05,0.075,0.025,0.055
YMR015C,0.075,0.02,0.05,0.03,0.06,0.035,0.025,0.075,0.105,0.105,0.02,0.025,0.045,0.045,0.025,0.09,0.045,0.075,0.02,0.03
YML086C,0.06,0.005,0.04,0.06,0.04,0.08,0.02,0.07,0.065,0.085,0.015,0.05,0.04,0.035,0.03,0.11,0.04,0.1,0.01,0.045
YML065W,0.06,0.005,0.055,0.085,0.035,0.06,0.015,0.06,0.07,0.105,0.02,0.085,0.025,0.03,0.065,0.03,0.055,0.07,0.02,0.05
YMR070W,0.085,0.0,0.03,0.005,0.02,0.015,0.055,0.035,0.005,0.025,0.035,0.23,0.05,0.165,0.01,0.1,0.055,0.035,0.0,0.045
YML097C,0.045,0.005,0.11,0.08,0.07,0.025,0.01,0.065,0.1,0.1,0.035,0.045,0.06,0.04,0.05,0.055,0.05,0.015,0.005,0.035
YLL004W,0.04,0.005,0.09,0.09,0.04,0.02,0.04,0.05,0.08,0.1,0.025,0.065,0.03,0.035,0.045,0.1,0.045,0.05,0.005,0.045
YPR162C,0.025,0.01,0.055,0.095,0.025,0.045,0.02,0.105,0.07,0.125,0.005,0.03,0.025,0.09,0.045,0.095,0.08,0.025,0.0,0.03
YML012W,0.065,0.01,0.075,0.085,0.04,0.05,0.01,0.065,0.03,0.095,0.005,0.05,0.015,0.045,0.09,0.075,0.05,0.11,0.015,0.02
YDL245C,0.07,0.02,0.045,0.035,0.05,0.125,0.015,0.075,0.035,0.095,0.035,0.05,0.045,0.02,0.03,0.085,0.025,0.075,0.015,0.055
YDR058C,0.04,0.02,0.075,0.05,0.035,0.045,0.03,0.095,0.095,0.1,0.03,0.08,0.035,0.025,0.03,0.08,0.04,0.06,0.005,0.03
YDL190C,0.04,0.015,0.06,0.07,0.07,0.045,0.015,0.095,0.045,0.115,0.01,0.075,0.03,0.05,0.03,0.055,0.08,0.06,0.0,0.04
YLL001W,0.03,0.0,0.08,0.075,0.03,0.075,0.02,0.1,0.07,0.11,0.01,0.055,0.075,0.025,0.045,0.065,0.05,0.065,0.005,0.015
YOL156W,0.055,0.01,0.035,0.02,0.04,0.12,0.01,0.125,0.045,0.085,0.025,0.06,0.035,0.02,0.035,0.095,0.065,0.075,0.01,0.035
YOR008C,0.07,0.04,0.04,0.045,0.02,0.03,0.01,0.015,0.015,0.055,0.015,0.055,0.02,0.03,0.005,0.325,0.135,0.02,0.005,0.05
YPR182W,0.03488372093023256,0.011627906976744186,0.023255813953488372,0.08139534883720931,0.05813953488372093,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.10465116279069768,0.023255813953488372,0.10465116279069768,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.08139534883720931,0.046511627906976744,0.09302325581395349,0.0,0.03488372093023256
YLR438C-A,0.0449438202247191,0.02247191011235955,0.0898876404494382,0.11235955056179775,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.06741573033707865,0.02247191011235955,0.1348314606741573,0.02247191011235955,0.0449438202247191,0.02247191011235955,0.02247191011235955,0.06741573033707865,0.06741573033707865,0.07865168539325842,0.07865168539325842,0.0,0.02247191011235955
YFL039C,0.07,0.005,0.065,0.055,0.04,0.09,0.035,0.07,0.035,0.075,0.045,0.03,0.055,0.025,0.055,0.07,0.05,0.08,0.01,0.04
Q0130,0.13157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.07894736842105263,0.13157894736842105,0.0,0.11842105263157894,0.02631578947368421,0.15789473684210525,0.039473684210526314,0.02631578947368421,0.02631578947368421,0.013157894736842105,0.013157894736842105,0.06578947368421052,0.039473684210526314,0.07894736842105263,0.0,0.013157894736842105
YNL031C,0.11764705882352941,0.0,0.029411764705882353,0.051470588235294115,0.03676470588235294,0.051470588235294115,0.014705882352941176,0.051470588235294115,0.11764705882352941,0.09558823529411764,0.007352941176470588,0.007352941176470588,0.03676470588235294,0.058823529411764705,0.125,0.07352941176470588,0.0661764705882353,0.04411764705882353,0.0,0.014705882352941176
YPL096C-A,0.07352941176470588,0.04411764705882353,0.058823529411764705,0.029411764705882353,0.07352941176470588,0.029411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.19117647058823528,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.014705882352941176,0.04411764705882353,0.08823529411764706,0.04411764705882353,0.04411764705882353,0.07352941176470588,0.04411764705882353
YKR035W-A,0.085,0.005,0.08,0.085,0.02,0.025,0.0,0.03,0.11,0.095,0.055,0.08,0.005,0.08,0.05,0.075,0.035,0.075,0.0,0.01
YBR233W-A,0.010638297872340425,0.0,0.05319148936170213,0.10638297872340426,0.0,0.0425531914893617,0.031914893617021274,0.05319148936170213,0.0851063829787234,0.1595744680851064,0.02127659574468085,0.031914893617021274,0.02127659574468085,0.1276595744680851,0.031914893617021274,0.10638297872340426,0.031914893617021274,0.05319148936170213,0.0,0.031914893617021274
YDR320C-A,0.05555555555555555,0.013888888888888888,0.013888888888888888,0.08333333333333333,0.013888888888888888,0.027777777777777776,0.027777777777777776,0.09722222222222222,0.05555555555555555,0.09722222222222222,0.027777777777777776,0.18055555555555555,0.041666666666666664,0.05555555555555555,0.041666666666666664,0.05555555555555555,0.027777777777777776,0.06944444444444445,0.0,0.013888888888888888
YKL138C-A,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.07246376811594203,0.0,0.07246376811594203,0.028985507246376812,0.043478260869565216,0.07246376811594203,0.13043478260869565,0.057971014492753624,0.08695652173913043,0.0,0.14492753623188406,0.028985507246376812,0.043478260869565216,0.057971014492753624,0.028985507246376812,0.014492753623188406,0.057971014492753624
YNL220W,0.055,0.01,0.055,0.06,0.045,0.11,0.035,0.025,0.08,0.11,0.01,0.05,0.025,0.025,0.07,0.055,0.04,0.095,0.01,0.035
YJL081C,0.065,0.02,0.05,0.065,0.03,0.075,0.01,0.075,0.055,0.085,0.015,0.06,0.055,0.04,0.025,0.095,0.055,0.065,0.02,0.04
YLR191W,0.075,0.0,0.01,0.065,0.04,0.135,0.005,0.045,0.015,0.05,0.045,0.095,0.055,0.035,0.025,0.145,0.06,0.02,0.005,0.075
YPR133W-A,0.1,0.0,0.0,0.12,0.04,0.02,0.04,0.02,0.12,0.08,0.04,0.0,0.04,0.12,0.02,0.04,0.04,0.08,0.06,0.02
YDR322C-A,0.09375,0.010416666666666666,0.041666666666666664,0.11458333333333333,0.052083333333333336,0.03125,0.010416666666666666,0.03125,0.11458333333333333,0.11458333333333333,0.020833333333333332,0.07291666666666667,0.041666666666666664,0.020833333333333332,0.03125,0.052083333333333336,0.03125,0.08333333333333333,0.0,0.03125
YML081C-A,0.1016949152542373,0.0,0.05084745762711865,0.03389830508474576,0.1016949152542373,0.06779661016949153,0.0,0.03389830508474576,0.1016949152542373,0.05084745762711865,0.03389830508474576,0.05084745762711865,0.0847457627118644,0.0,0.05084745762711865,0.05084745762711865,0.03389830508474576,0.0847457627118644,0.01694915254237288,0.05084745762711865
YHR005C-A,0.06451612903225806,0.043010752688172046,0.03225806451612903,0.07526881720430108,0.06451612903225806,0.08602150537634409,0.0,0.021505376344086023,0.08602150537634409,0.07526881720430108,0.043010752688172046,0.0967741935483871,0.010752688172043012,0.08602150537634409,0.010752688172043012,0.08602150537634409,0.03225806451612903,0.053763440860215055,0.0,0.03225806451612903
YOL145C,0.07,0.01,0.06,0.095,0.025,0.045,0.04,0.04,0.075,0.15,0.03,0.05,0.035,0.03,0.025,0.06,0.07,0.035,0.02,0.035
YDL022W,0.085,0.02,0.035,0.07,0.03,0.075,0.03,0.08,0.06,0.08,0.01,0.055,0.04,0.035,0.03,0.08,0.055,0.095,0.015,0.02
YIL118W,0.045,0.035,0.06,0.07,0.035,0.065,0.015,0.07,0.06,0.095,0.015,0.105,0.02,0.025,0.035,0.1,0.05,0.06,0.01,0.03
YKR055W,0.03,0.02,0.05,0.065,0.03,0.07,0.01,0.05,0.055,0.115,0.02,0.065,0.075,0.025,0.03,0.095,0.07,0.07,0.01,0.045
YJR058C,0.034013605442176874,0.02040816326530612,0.09523809523809523,0.05442176870748299,0.08163265306122448,0.04081632653061224,0.034013605442176874,0.08843537414965986,0.034013605442176874,0.10884353741496598,0.04081632653061224,0.027210884353741496,0.013605442176870748,0.047619047619047616,0.061224489795918366,0.06802721088435375,0.006802721088435374,0.08843537414965986,0.006802721088435374,0.047619047619047616
YDR150W,0.035,0.015,0.065,0.1,0.02,0.035,0.015,0.03,0.14,0.115,0.025,0.09,0.005,0.035,0.03,0.15,0.055,0.025,0.01,0.005
YLR430W,0.06,0.035,0.04,0.06,0.045,0.025,0.035,0.09,0.06,0.085,0.02,0.135,0.055,0.045,0.025,0.045,0.05,0.06,0.01,0.02
YIL143C,0.075,0.0,0.115,0.065,0.04,0.05,0.025,0.06,0.055,0.065,0.03,0.02,0.06,0.025,0.06,0.125,0.055,0.04,0.005,0.03
YML121W,0.03,0.01,0.055,0.055,0.07,0.045,0.03,0.07,0.085,0.11,0.055,0.055,0.02,0.045,0.04,0.105,0.035,0.05,0.015,0.02
YFR028C,0.08,0.015,0.075,0.065,0.085,0.045,0.035,0.05,0.025,0.08,0.025,0.05,0.055,0.035,0.045,0.045,0.04,0.075,0.01,0.065
YKL148C,0.115,0.015,0.045,0.035,0.025,0.11,0.045,0.045,0.065,0.085,0.02,0.03,0.015,0.04,0.055,0.075,0.075,0.04,0.015,0.05
YBR126C,0.05,0.0,0.05,0.065,0.05,0.055,0.04,0.065,0.06,0.1,0.025,0.075,0.05,0.03,0.025,0.065,0.065,0.06,0.03,0.04
YPL259C,0.06,0.01,0.055,0.07,0.04,0.025,0.025,0.08,0.075,0.12,0.025,0.055,0.045,0.035,0.04,0.075,0.05,0.07,0.005,0.04
YDR028C,0.045,0.0,0.145,0.065,0.015,0.03,0.03,0.035,0.075,0.06,0.02,0.11,0.035,0.015,0.04,0.135,0.025,0.055,0.015,0.05
YIL061C,0.025,0.005,0.07,0.05,0.045,0.045,0.02,0.095,0.11,0.075,0.015,0.055,0.075,0.035,0.08,0.05,0.04,0.045,0.005,0.06
YDR463W,0.055,0.03,0.045,0.075,0.04,0.055,0.04,0.075,0.065,0.065,0.015,0.05,0.08,0.01,0.04,0.12,0.08,0.035,0.0,0.025
YNR016C,0.09,0.005,0.055,0.09,0.03,0.065,0.025,0.075,0.055,0.06,0.025,0.06,0.05,0.025,0.045,0.08,0.045,0.075,0.015,0.03
YNL248C,0.075,0.0,0.085,0.07,0.035,0.04,0.005,0.05,0.11,0.07,0.005,0.04,0.045,0.035,0.055,0.125,0.055,0.075,0.0,0.025
