,kmer_A,kmer_C,kmer_D,kmer_E,kmer_F,kmer_G,kmer_H,kmer_I,kmer_K,kmer_L,kmer_M,kmer_N,kmer_P,kmer_Q,kmer_R,kmer_S,kmer_T,kmer_V,kmer_W,kmer_Y
YDR049W,0.06,0.01,0.06,0.105,0.02,0.025,0.015,0.04,0.12,0.09,0.04,0.07,0.015,0.07,0.075,0.08,0.045,0.035,0.005,0.02
YMR192W,0.045,0.0,0.065,0.125,0.025,0.05,0.015,0.05,0.12,0.085,0.025,0.08,0.04,0.04,0.035,0.09,0.045,0.04,0.005,0.02
YMR197C,0.075,0.0,0.07,0.06,0.03,0.025,0.01,0.07,0.08,0.135,0.025,0.035,0.015,0.08,0.06,0.105,0.06,0.04,0.005,0.02
YMR017W,0.055,0.015,0.065,0.065,0.035,0.05,0.06,0.05,0.085,0.08,0.025,0.065,0.01,0.065,0.095,0.07,0.025,0.04,0.005,0.04
YMR018W,0.07,0.02,0.055,0.04,0.05,0.05,0.02,0.07,0.105,0.08,0.03,0.11,0.02,0.035,0.04,0.09,0.045,0.025,0.01,0.035
YMR026C,0.04,0.035,0.035,0.065,0.045,0.055,0.025,0.05,0.065,0.095,0.01,0.07,0.06,0.025,0.04,0.09,0.06,0.065,0.015,0.055
YDR496C,0.055,0.0,0.105,0.135,0.015,0.055,0.01,0.05,0.14,0.1,0.005,0.05,0.025,0.025,0.015,0.125,0.035,0.035,0.01,0.01
YDR499W,0.05,0.005,0.08,0.11,0.03,0.025,0.015,0.055,0.065,0.105,0.035,0.055,0.03,0.065,0.06,0.06,0.09,0.04,0.0,0.025
YDR503C,0.025,0.035,0.04,0.035,0.055,0.04,0.025,0.07,0.06,0.12,0.035,0.03,0.04,0.015,0.05,0.09,0.05,0.1,0.035,0.05
YDR511W,0.022556390977443608,0.0,0.06015037593984962,0.06766917293233082,0.022556390977443608,0.03007518796992481,0.045112781954887216,0.045112781954887216,0.09022556390977443,0.14285714285714285,0.03007518796992481,0.06766917293233082,0.045112781954887216,0.06766917293233082,0.06015037593984962,0.06766917293233082,0.03759398496240601,0.045112781954887216,0.015037593984962405,0.03759398496240601
YDR516C,0.11,0.02,0.035,0.085,0.03,0.085,0.025,0.06,0.05,0.115,0.02,0.045,0.03,0.01,0.055,0.055,0.055,0.08,0.0,0.035
YDR517W,0.07,0.005,0.075,0.045,0.06,0.035,0.015,0.03,0.06,0.065,0.015,0.05,0.095,0.085,0.025,0.105,0.05,0.095,0.005,0.015
YDR531W,0.06,0.015,0.03,0.035,0.07,0.085,0.035,0.105,0.07,0.075,0.035,0.085,0.02,0.04,0.025,0.075,0.07,0.01,0.005,0.055
YDR532C,0.035,0.0,0.06,0.1,0.05,0.03,0.01,0.11,0.105,0.11,0.025,0.08,0.015,0.03,0.02,0.075,0.065,0.055,0.005,0.02
YDR533C,0.085,0.005,0.1,0.05,0.06,0.085,0.02,0.04,0.105,0.075,0.005,0.045,0.04,0.01,0.02,0.055,0.08,0.08,0.01,0.03
YMR106C,0.02,0.015,0.05,0.075,0.035,0.02,0.025,0.06,0.1,0.1,0.025,0.07,0.045,0.05,0.035,0.12,0.06,0.055,0.01,0.03
YMR109W,0.1,0.0,0.07,0.07,0.015,0.06,0.02,0.05,0.095,0.085,0.02,0.085,0.055,0.02,0.045,0.075,0.04,0.055,0.015,0.025
YMR110C,0.04,0.005,0.05,0.07,0.07,0.055,0.03,0.075,0.085,0.085,0.025,0.075,0.035,0.03,0.05,0.07,0.045,0.03,0.015,0.06
YMR111C,0.045,0.005,0.06,0.065,0.025,0.07,0.03,0.055,0.045,0.08,0.02,0.055,0.075,0.035,0.1,0.095,0.075,0.025,0.0,0.04
YMR115W,0.09,0.01,0.025,0.065,0.04,0.035,0.035,0.06,0.1,0.11,0.03,0.05,0.055,0.035,0.06,0.085,0.05,0.035,0.01,0.02
YMR117C,0.035,0.0,0.09,0.125,0.02,0.03,0.01,0.075,0.12,0.13,0.015,0.08,0.025,0.025,0.04,0.075,0.02,0.055,0.005,0.025
YLR208W,0.07,0.015,0.06,0.075,0.015,0.07,0.045,0.05,0.07,0.095,0.005,0.035,0.03,0.025,0.035,0.08,0.06,0.085,0.06,0.02
YML093W,0.04,0.0,0.095,0.075,0.035,0.035,0.01,0.055,0.14,0.065,0.015,0.08,0.04,0.04,0.08,0.1,0.025,0.05,0.005,0.015
YDR118W,0.06,0.005,0.085,0.035,0.06,0.045,0.025,0.105,0.055,0.065,0.005,0.06,0.045,0.005,0.08,0.1,0.05,0.06,0.01,0.045
YDR121W,0.0663265306122449,0.00510204081632653,0.09693877551020408,0.10714285714285714,0.015306122448979591,0.05102040816326531,0.02040816326530612,0.04591836734693878,0.10714285714285714,0.08673469387755102,0.01020408163265306,0.03571428571428571,0.03571428571428571,0.07653061224489796,0.03571428571428571,0.0663265306122449,0.04081632653061224,0.07653061224489796,0.00510204081632653,0.015306122448979591
YDR126W,0.03,0.01,0.065,0.05,0.065,0.02,0.03,0.075,0.06,0.13,0.02,0.04,0.05,0.035,0.03,0.05,0.075,0.07,0.025,0.07
YML071C,0.055,0.02,0.095,0.06,0.03,0.015,0.01,0.09,0.08,0.145,0.01,0.055,0.01,0.045,0.06,0.095,0.06,0.03,0.0,0.035
YML069W,0.06,0.005,0.115,0.095,0.05,0.07,0.005,0.045,0.065,0.075,0.01,0.055,0.02,0.065,0.06,0.11,0.03,0.04,0.01,0.015
YML067C,0.04,0.015,0.085,0.035,0.065,0.05,0.0,0.065,0.075,0.115,0.03,0.03,0.025,0.055,0.04,0.05,0.065,0.075,0.02,0.065
YMR048W,0.045,0.0,0.105,0.075,0.03,0.065,0.025,0.04,0.08,0.125,0.03,0.05,0.05,0.05,0.035,0.055,0.04,0.065,0.015,0.02
YMR049C,0.1,0.0,0.135,0.12,0.025,0.035,0.03,0.025,0.085,0.085,0.03,0.035,0.025,0.005,0.025,0.1,0.05,0.05,0.015,0.025
YMR050C,0.06,0.015,0.03,0.05,0.02,0.03,0.045,0.06,0.08,0.07,0.025,0.08,0.085,0.065,0.02,0.115,0.075,0.05,0.005,0.02
YLR005W,0.035,0.055,0.09,0.075,0.035,0.04,0.05,0.04,0.075,0.07,0.02,0.03,0.035,0.05,0.08,0.085,0.04,0.07,0.01,0.015
YML049C,0.05,0.025,0.06,0.095,0.025,0.065,0.04,0.05,0.07,0.085,0.035,0.05,0.01,0.045,0.065,0.07,0.055,0.065,0.005,0.035
YML047C,0.02,0.03,0.06,0.06,0.045,0.035,0.01,0.105,0.095,0.105,0.01,0.03,0.03,0.035,0.03,0.085,0.06,0.045,0.025,0.085
YML045W,0.06,0.015,0.03,0.05,0.02,0.03,0.04,0.06,0.08,0.075,0.025,0.085,0.08,0.065,0.02,0.115,0.075,0.05,0.005,0.02
YML043C,0.04,0.005,0.08,0.11,0.04,0.04,0.015,0.05,0.05,0.065,0.015,0.06,0.025,0.045,0.085,0.105,0.065,0.05,0.005,0.05
YMR062C,0.09,0.01,0.055,0.045,0.03,0.07,0.005,0.06,0.08,0.105,0.005,0.075,0.03,0.025,0.04,0.085,0.07,0.08,0.01,0.03
YER027C,0.07,0.005,0.095,0.045,0.02,0.025,0.045,0.05,0.03,0.085,0.025,0.11,0.07,0.06,0.01,0.095,0.07,0.045,0.005,0.04
YMR065W,0.055,0.03,0.035,0.045,0.045,0.045,0.005,0.085,0.095,0.12,0.04,0.04,0.015,0.02,0.045,0.08,0.05,0.075,0.025,0.05
YMR068W,0.04,0.01,0.06,0.05,0.01,0.08,0.045,0.07,0.06,0.13,0.015,0.105,0.045,0.025,0.075,0.06,0.05,0.035,0.005,0.03
YMR075W,0.015,0.0,0.06,0.105,0.025,0.015,0.015,0.065,0.125,0.095,0.01,0.11,0.045,0.02,0.035,0.18,0.025,0.035,0.005,0.015
YMR247C,0.025,0.04,0.045,0.045,0.07,0.06,0.025,0.07,0.07,0.125,0.02,0.075,0.03,0.04,0.035,0.095,0.05,0.025,0.02,0.035
YMR255W,0.026595744680851064,0.0,0.047872340425531915,0.0851063829787234,0.010638297872340425,0.015957446808510637,0.026595744680851064,0.05319148936170213,0.17553191489361702,0.06382978723404255,0.02127659574468085,0.09574468085106383,0.06914893617021277,0.06382978723404255,0.026595744680851064,0.12234042553191489,0.047872340425531915,0.031914893617021274,0.015957446808510637,0.0
YMR258C,0.035,0.005,0.07,0.045,0.075,0.035,0.045,0.075,0.06,0.12,0.025,0.05,0.04,0.03,0.04,0.085,0.06,0.025,0.015,0.065
YMR312W,0.04,0.015,0.035,0.04,0.06,0.03,0.045,0.055,0.045,0.12,0.02,0.085,0.035,0.045,0.025,0.155,0.05,0.065,0.005,0.03
YMR318C,0.05,0.02,0.05,0.075,0.03,0.1,0.035,0.075,0.11,0.065,0.035,0.02,0.05,0.025,0.025,0.075,0.015,0.095,0.015,0.035
YDR218C,0.04,0.005,0.1,0.065,0.01,0.06,0.025,0.055,0.09,0.1,0.015,0.095,0.035,0.03,0.055,0.075,0.055,0.04,0.0,0.05
YDR221W,0.04,0.04,0.08,0.075,0.045,0.07,0.03,0.05,0.055,0.09,0.015,0.075,0.045,0.045,0.025,0.08,0.02,0.08,0.015,0.025
YDR223W,0.055,0.015,0.065,0.075,0.025,0.045,0.01,0.055,0.095,0.08,0.01,0.065,0.05,0.01,0.035,0.185,0.04,0.05,0.01,0.025
YDR231C,0.07,0.01,0.05,0.055,0.045,0.04,0.015,0.04,0.105,0.08,0.025,0.04,0.05,0.105,0.04,0.105,0.04,0.02,0.05,0.015
YDR233C,0.07,0.015,0.02,0.06,0.04,0.05,0.015,0.04,0.105,0.115,0.01,0.055,0.065,0.075,0.005,0.1,0.075,0.055,0.005,0.025
YMR305C,0.115,0.01,0.045,0.06,0.025,0.07,0.015,0.03,0.045,0.05,0.005,0.04,0.03,0.05,0.02,0.115,0.115,0.11,0.02,0.03
YML059C,0.04,0.01,0.03,0.045,0.06,0.05,0.025,0.065,0.035,0.085,0.03,0.08,0.045,0.04,0.05,0.1,0.07,0.065,0.02,0.055
YML058W,0.0673076923076923,0.009615384615384616,0.04807692307692308,0.08653846153846154,0.04807692307692308,0.038461538461538464,0.009615384615384616,0.009615384615384616,0.038461538461538464,0.0673076923076923,0.08653846153846154,0.07692307692307693,0.04807692307692308,0.08653846153846154,0.04807692307692308,0.125,0.038461538461538464,0.038461538461538464,0.009615384615384616,0.019230769230769232
YML055W,0.06179775280898876,0.0,0.033707865168539325,0.0898876404494382,0.06741573033707865,0.0449438202247191,0.0056179775280898875,0.03932584269662921,0.12359550561797752,0.11797752808988764,0.0056179775280898875,0.056179775280898875,0.02247191011235955,0.033707865168539325,0.033707865168539325,0.06741573033707865,0.028089887640449437,0.08426966292134831,0.011235955056179775,0.07303370786516854
YMR226C,0.115,0.005,0.055,0.075,0.04,0.045,0.015,0.085,0.09,0.1,0.015,0.04,0.035,0.04,0.05,0.04,0.07,0.06,0.0,0.025
YMR227C,0.045,0.0,0.1,0.205,0.005,0.035,0.025,0.05,0.15,0.075,0.02,0.05,0.055,0.045,0.045,0.02,0.025,0.045,0.0,0.005
YMR229C,0.095,0.0,0.065,0.11,0.045,0.035,0.005,0.025,0.14,0.06,0.005,0.03,0.04,0.03,0.055,0.11,0.06,0.065,0.01,0.015
YMR236W,0.08280254777070063,0.006369426751592357,0.05732484076433121,0.06369426751592357,0.012738853503184714,0.08280254777070063,0.01910828025477707,0.01910828025477707,0.06369426751592357,0.12101910828025478,0.03184713375796178,0.044585987261146494,0.05732484076433121,0.06369426751592357,0.044585987261146494,0.06369426751592357,0.044585987261146494,0.07006369426751592,0.012738853503184714,0.03821656050955414
YMR237W,0.055,0.015,0.09,0.03,0.04,0.045,0.025,0.115,0.035,0.08,0.015,0.065,0.03,0.045,0.035,0.12,0.08,0.055,0.01,0.015
YMR238W,0.085,0.02,0.06,0.04,0.04,0.11,0.02,0.06,0.04,0.1,0.045,0.065,0.015,0.04,0.015,0.055,0.08,0.035,0.025,0.05
YMR029C,0.035,0.0,0.05,0.105,0.035,0.02,0.035,0.075,0.085,0.105,0.015,0.07,0.045,0.045,0.035,0.08,0.045,0.09,0.005,0.025
YMR031C,0.09,0.005,0.06,0.07,0.01,0.085,0.03,0.05,0.11,0.045,0.005,0.04,0.03,0.045,0.02,0.18,0.055,0.045,0.0,0.025
YMR032W,0.045,0.01,0.07,0.06,0.04,0.085,0.025,0.09,0.06,0.09,0.025,0.065,0.03,0.035,0.06,0.055,0.04,0.055,0.01,0.05
YMR033W,0.06,0.005,0.045,0.065,0.065,0.03,0.01,0.095,0.09,0.06,0.015,0.04,0.06,0.06,0.04,0.065,0.09,0.045,0.01,0.05
YOL155C,0.105,0.005,0.015,0.035,0.025,0.045,0.0,0.075,0.035,0.065,0.005,0.05,0.02,0.025,0.005,0.28,0.125,0.06,0.0,0.025
YDL088C,0.045,0.0,0.035,0.02,0.04,0.08,0.02,0.055,0.03,0.075,0.02,0.175,0.07,0.105,0.035,0.1,0.055,0.02,0.01,0.01
YAR002C-A,0.09,0.02,0.07,0.05,0.055,0.055,0.025,0.06,0.09,0.105,0.02,0.025,0.005,0.065,0.04,0.05,0.055,0.075,0.015,0.03
YDR334W,0.095,0.0,0.115,0.125,0.045,0.045,0.03,0.02,0.07,0.095,0.015,0.05,0.02,0.02,0.07,0.05,0.06,0.04,0.0,0.035
YDR339C,0.0582010582010582,0.031746031746031744,0.0582010582010582,0.031746031746031744,0.031746031746031744,0.047619047619047616,0.021164021164021163,0.07936507936507936,0.12698412698412698,0.10052910052910052,0.026455026455026454,0.047619047619047616,0.05291005291005291,0.047619047619047616,0.06349206349206349,0.031746031746031744,0.047619047619047616,0.06349206349206349,0.0,0.031746031746031744
YDR346C,0.06,0.005,0.05,0.11,0.06,0.07,0.025,0.09,0.065,0.03,0.015,0.055,0.04,0.03,0.025,0.08,0.05,0.085,0.015,0.04
YDR284C,0.045,0.0,0.06,0.045,0.07,0.03,0.035,0.095,0.02,0.135,0.045,0.035,0.075,0.025,0.06,0.055,0.05,0.06,0.01,0.05
YDR289C,0.045,0.0,0.075,0.085,0.035,0.065,0.04,0.04,0.08,0.08,0.03,0.06,0.03,0.06,0.035,0.1,0.05,0.06,0.01,0.02
YDR291W,0.045,0.045,0.07,0.085,0.07,0.045,0.025,0.08,0.095,0.065,0.025,0.035,0.055,0.02,0.035,0.05,0.07,0.07,0.0,0.015
YDR294C,0.065,0.01,0.045,0.045,0.05,0.07,0.03,0.055,0.07,0.125,0.025,0.04,0.035,0.015,0.05,0.075,0.055,0.07,0.02,0.05
YDR265W,0.035,0.055,0.035,0.075,0.035,0.04,0.025,0.06,0.07,0.135,0.03,0.035,0.055,0.07,0.06,0.085,0.04,0.03,0.01,0.02
YDR266C,0.03,0.03,0.04,0.04,0.025,0.045,0.03,0.025,0.125,0.085,0.005,0.1,0.07,0.055,0.055,0.09,0.09,0.04,0.005,0.015
YDR267C,0.095,0.01,0.09,0.07,0.04,0.065,0.02,0.065,0.08,0.095,0.01,0.03,0.01,0.02,0.03,0.07,0.045,0.09,0.04,0.025
YDR272W,0.05,0.015,0.07,0.085,0.025,0.05,0.03,0.05,0.11,0.06,0.03,0.06,0.055,0.03,0.045,0.06,0.045,0.075,0.02,0.035
YDR280W,0.06,0.02,0.06,0.115,0.04,0.06,0.01,0.09,0.07,0.08,0.03,0.05,0.02,0.04,0.05,0.075,0.06,0.05,0.0,0.02
YLR192C,0.09,0.0,0.135,0.09,0.025,0.07,0.0,0.045,0.13,0.075,0.035,0.035,0.04,0.025,0.045,0.065,0.035,0.04,0.015,0.005
YLR193C,0.04,0.0,0.045714285714285714,0.05142857142857143,0.06285714285714286,0.04,0.022857142857142857,0.05714285714285714,0.08,0.05714285714285714,0.03428571428571429,0.05714285714285714,0.045714285714285714,0.022857142857142857,0.06285714285714286,0.10285714285714286,0.09714285714285714,0.07428571428571429,0.017142857142857144,0.02857142857142857
YLR194C,0.095,0.005,0.025,0.035,0.015,0.06,0.005,0.025,0.06,0.055,0.01,0.04,0.02,0.04,0.0,0.19,0.19,0.08,0.02,0.03
YLR206W,0.03,0.01,0.065,0.015,0.04,0.04,0.01,0.025,0.035,0.055,0.03,0.055,0.07,0.245,0.04,0.075,0.045,0.045,0.01,0.06
YLR207W,0.08,0.015,0.055,0.075,0.04,0.055,0.025,0.075,0.02,0.085,0.035,0.07,0.04,0.095,0.055,0.055,0.03,0.05,0.02,0.025
YLR211C,0.045,0.005,0.05,0.115,0.02,0.04,0.0,0.08,0.115,0.12,0.03,0.105,0.01,0.07,0.04,0.06,0.035,0.035,0.005,0.02
YLR215C,0.05,0.005,0.07,0.13,0.04,0.01,0.02,0.065,0.065,0.07,0.005,0.05,0.055,0.05,0.04,0.1,0.055,0.06,0.02,0.04
YLR284C,0.055,0.01,0.05,0.08,0.065,0.06,0.015,0.06,0.095,0.09,0.025,0.085,0.035,0.03,0.055,0.085,0.015,0.04,0.01,0.04
YLR298C,0.035,0.02,0.03,0.055,0.015,0.03,0.06,0.055,0.13,0.06,0.02,0.075,0.04,0.035,0.1,0.1,0.065,0.025,0.005,0.045
YLR299W,0.035,0.01,0.07,0.04,0.025,0.055,0.03,0.08,0.055,0.105,0.035,0.045,0.055,0.025,0.075,0.075,0.065,0.07,0.015,0.035
YLR360W,0.04,0.015,0.03,0.045,0.06,0.05,0.03,0.095,0.06,0.15,0.025,0.03,0.035,0.055,0.06,0.085,0.04,0.035,0.0,0.06
YLR368W,0.02,0.02,0.085,0.065,0.035,0.045,0.015,0.08,0.05,0.12,0.015,0.06,0.035,0.025,0.08,0.065,0.065,0.04,0.035,0.045
YLR369W,0.08,0.0,0.065,0.045,0.025,0.04,0.0,0.09,0.11,0.09,0.025,0.1,0.015,0.065,0.055,0.085,0.055,0.035,0.0,0.02
YLR370C,0.056179775280898875,0.011235955056179775,0.06741573033707865,0.033707865168539325,0.08426966292134831,0.028089887640449437,0.016853932584269662,0.0449438202247191,0.05056179775280899,0.11235955056179775,0.028089887640449437,0.07865168539325842,0.06741573033707865,0.028089887640449437,0.056179775280898875,0.06741573033707865,0.06179775280898876,0.056179775280898875,0.0056179775280898875,0.0449438202247191
YLR373C,0.065,0.02,0.09,0.055,0.04,0.045,0.015,0.065,0.035,0.085,0.035,0.04,0.045,0.055,0.06,0.08,0.065,0.06,0.01,0.035
YLR222C,0.06,0.01,0.06,0.055,0.02,0.035,0.03,0.115,0.075,0.115,0.03,0.05,0.03,0.045,0.04,0.06,0.07,0.06,0.005,0.035
YLR226W,0.055,0.015,0.07,0.09,0.045,0.035,0.01,0.075,0.13,0.07,0.025,0.06,0.06,0.02,0.02,0.09,0.05,0.045,0.01,0.025
YLR228C,0.04,0.03,0.08,0.035,0.055,0.09,0.015,0.02,0.105,0.085,0.055,0.03,0.03,0.025,0.07,0.085,0.065,0.055,0.005,0.025
YLR231C,0.075,0.015,0.075,0.075,0.04,0.05,0.03,0.055,0.06,0.115,0.025,0.04,0.08,0.01,0.035,0.075,0.045,0.05,0.01,0.04
YLR389C,0.07,0.005,0.045,0.06,0.06,0.015,0.015,0.045,0.095,0.125,0.025,0.07,0.06,0.04,0.035,0.09,0.065,0.045,0.0,0.035
YLR394W,0.02,0.035,0.02,0.015,0.03,0.035,0.04,0.075,0.09,0.095,0.015,0.07,0.055,0.05,0.08,0.165,0.06,0.035,0.0,0.015
YLR401C,0.025,0.025,0.065,0.08,0.055,0.065,0.02,0.04,0.09,0.035,0.035,0.085,0.045,0.045,0.075,0.075,0.04,0.055,0.015,0.03
YLR404W,0.02,0.015,0.03,0.035,0.08,0.045,0.02,0.14,0.055,0.125,0.02,0.055,0.04,0.05,0.05,0.09,0.045,0.05,0.01,0.025
YLR409C,0.08,0.01,0.06,0.06,0.08,0.05,0.03,0.065,0.075,0.08,0.015,0.06,0.025,0.02,0.03,0.08,0.055,0.085,0.01,0.03
YPR105C,0.035,0.005,0.07,0.065,0.04,0.04,0.005,0.065,0.07,0.145,0.015,0.075,0.0,0.07,0.045,0.09,0.09,0.04,0.015,0.02
YPR107C,0.015,0.07,0.06,0.085,0.06,0.045,0.035,0.065,0.095,0.07,0.03,0.04,0.09,0.03,0.075,0.05,0.015,0.025,0.005,0.04
YPR108W,0.06,0.01,0.06,0.105,0.03,0.04,0.01,0.03,0.09,0.105,0.02,0.065,0.025,0.05,0.045,0.065,0.03,0.1,0.005,0.055
YPR112C,0.08,0.0,0.075,0.09,0.06,0.07,0.025,0.04,0.08,0.075,0.03,0.05,0.025,0.03,0.09,0.05,0.03,0.08,0.0,0.02
YLR336C,0.06,0.0,0.07,0.065,0.035,0.06,0.01,0.075,0.17,0.08,0.02,0.06,0.015,0.015,0.09,0.085,0.03,0.03,0.01,0.02
YLR343W,0.065,0.025,0.045,0.065,0.065,0.06,0.015,0.095,0.075,0.09,0.015,0.075,0.035,0.03,0.03,0.11,0.03,0.035,0.0,0.04
YLR347C,0.1,0.0,0.06,0.055,0.05,0.045,0.005,0.065,0.065,0.105,0.01,0.04,0.03,0.1,0.045,0.08,0.065,0.045,0.015,0.02
YLR348C,0.105,0.01,0.04,0.04,0.05,0.075,0.02,0.04,0.075,0.11,0.045,0.03,0.06,0.02,0.05,0.055,0.07,0.06,0.015,0.03
YLR350W,0.03,0.0,0.045,0.045,0.06,0.045,0.025,0.085,0.03,0.105,0.03,0.065,0.06,0.04,0.06,0.08,0.075,0.075,0.015,0.03
YLR260W,0.05,0.015,0.065,0.035,0.035,0.045,0.015,0.075,0.07,0.095,0.04,0.04,0.055,0.025,0.075,0.13,0.08,0.035,0.0,0.02
YLR265C,0.03,0.015,0.04,0.085,0.045,0.04,0.005,0.05,0.1,0.11,0.02,0.055,0.055,0.07,0.045,0.115,0.045,0.055,0.005,0.015
YLR270W,0.035,0.01,0.055,0.075,0.035,0.065,0.035,0.105,0.065,0.1,0.02,0.06,0.05,0.035,0.035,0.06,0.055,0.045,0.01,0.05
YLR272C,0.045,0.01,0.08,0.07,0.055,0.025,0.015,0.065,0.085,0.14,0.005,0.06,0.035,0.055,0.03,0.11,0.045,0.04,0.005,0.025
YLR312C,0.03,0.02,0.065,0.07,0.075,0.035,0.035,0.025,0.1,0.08,0.025,0.045,0.015,0.05,0.095,0.12,0.03,0.04,0.02,0.025
YLR313C,0.04,0.025,0.095,0.06,0.03,0.025,0.005,0.05,0.105,0.115,0.03,0.055,0.005,0.06,0.075,0.09,0.065,0.045,0.005,0.02
YLR315W,0.05228758169934641,0.0,0.05228758169934641,0.09803921568627451,0.0392156862745098,0.013071895424836602,0.0196078431372549,0.0718954248366013,0.026143790849673203,0.1830065359477124,0.013071895424836602,0.0457516339869281,0.013071895424836602,0.1111111111111111,0.05228758169934641,0.10457516339869281,0.0457516339869281,0.0196078431372549,0.006535947712418301,0.032679738562091505
YLR318W,0.03,0.04,0.05,0.055,0.06,0.035,0.035,0.115,0.07,0.12,0.015,0.08,0.025,0.035,0.025,0.065,0.055,0.045,0.0,0.045
YLR320W,0.065,0.02,0.065,0.09,0.03,0.02,0.015,0.095,0.06,0.085,0.02,0.055,0.04,0.035,0.045,0.1,0.07,0.055,0.015,0.02
YLR321C,0.045,0.005,0.085,0.08,0.03,0.045,0.04,0.065,0.05,0.09,0.03,0.09,0.025,0.045,0.085,0.05,0.06,0.04,0.01,0.03
YLR328W,0.045,0.005,0.09,0.055,0.025,0.025,0.075,0.095,0.075,0.08,0.015,0.045,0.085,0.04,0.06,0.08,0.02,0.05,0.0,0.035
YLR455W,0.045,0.02,0.065,0.08,0.055,0.015,0.03,0.05,0.09,0.125,0.005,0.065,0.065,0.04,0.075,0.045,0.045,0.045,0.015,0.025
YLR449W,0.065,0.0,0.065,0.07,0.03,0.095,0.005,0.055,0.115,0.06,0.03,0.045,0.08,0.02,0.05,0.05,0.05,0.075,0.005,0.035
YPR164W,0.025,0.025,0.075,0.055,0.025,0.045,0.025,0.055,0.045,0.105,0.035,0.05,0.065,0.04,0.07,0.085,0.05,0.05,0.025,0.05
YPR168W,0.03184713375796178,0.0,0.07643312101910828,0.08280254777070063,0.025477707006369428,0.044585987261146494,0.012738853503184714,0.07643312101910828,0.050955414012738856,0.07643312101910828,0.01910828025477707,0.07643312101910828,0.050955414012738856,0.07006369426751592,0.06369426751592357,0.07643312101910828,0.05732484076433121,0.07643312101910828,0.0,0.03184713375796178
YLR275W,0.03636363636363636,0.00909090909090909,0.03636363636363636,0.10909090909090909,0.045454545454545456,0.02727272727272727,0.03636363636363636,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.03636363636363636,0.06363636363636363,0.03636363636363636,0.00909090909090909,0.08181818181818182,0.06363636363636363,0.03636363636363636,0.09090909090909091,0.00909090909090909,0.0
YLR276C,0.07,0.0,0.04,0.08,0.035,0.055,0.045,0.065,0.13,0.11,0.005,0.04,0.05,0.045,0.055,0.055,0.045,0.045,0.0,0.03
YLR277C,0.045,0.02,0.055,0.055,0.065,0.07,0.04,0.06,0.07,0.095,0.025,0.07,0.03,0.04,0.035,0.065,0.07,0.06,0.0,0.03
YLR181C,0.115,0.0,0.085,0.115,0.015,0.025,0.015,0.065,0.095,0.105,0.03,0.035,0.02,0.04,0.02,0.07,0.065,0.05,0.0,0.035
YLR183C,0.055,0.015,0.055,0.045,0.045,0.06,0.01,0.03,0.075,0.06,0.005,0.045,0.095,0.055,0.06,0.155,0.035,0.045,0.005,0.05
YLR186W,0.075,0.03,0.095,0.05,0.02,0.055,0.025,0.055,0.09,0.11,0.025,0.035,0.05,0.025,0.04,0.07,0.04,0.085,0.005,0.02
YLR189C,0.08,0.0,0.075,0.075,0.005,0.05,0.01,0.065,0.105,0.07,0.03,0.05,0.05,0.025,0.06,0.12,0.065,0.035,0.01,0.02
YLR190W,0.035,0.01,0.055,0.075,0.03,0.05,0.005,0.025,0.08,0.105,0.025,0.06,0.07,0.045,0.055,0.15,0.085,0.035,0.0,0.005
YDR352W,0.045,0.03,0.04,0.055,0.08,0.055,0.005,0.075,0.02,0.155,0.01,0.045,0.03,0.045,0.03,0.09,0.075,0.035,0.01,0.07
YDR357C,0.05737704918032787,0.01639344262295082,0.09016393442622951,0.08196721311475409,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.07377049180327869,0.10655737704918032,0.09836065573770492,0.03278688524590164,0.08196721311475409,0.00819672131147541,0.040983606557377046,0.02459016393442623,0.07377049180327869,0.05737704918032787,0.040983606557377046,0.0,0.04918032786885246
YDR359C,0.06,0.005,0.055,0.065,0.02,0.015,0.015,0.055,0.09,0.11,0.01,0.04,0.075,0.13,0.07,0.12,0.035,0.015,0.0,0.015
YDR362C,0.09,0.01,0.095,0.06,0.02,0.055,0.015,0.055,0.075,0.07,0.005,0.075,0.03,0.015,0.055,0.1,0.05,0.075,0.015,0.035
YDR363W,0.02,0.005,0.135,0.085,0.025,0.025,0.025,0.07,0.055,0.06,0.045,0.06,0.03,0.045,0.04,0.145,0.05,0.06,0.0,0.02
YDR365C,0.05,0.0,0.1,0.1,0.05,0.045,0.015,0.035,0.185,0.04,0.015,0.075,0.03,0.025,0.06,0.055,0.04,0.06,0.0,0.02
YDR367W,0.035,0.025,0.03,0.035,0.07,0.045,0.02,0.09,0.065,0.16,0.02,0.035,0.035,0.04,0.025,0.085,0.065,0.05,0.02,0.05
YDR370C,0.04,0.03,0.05,0.065,0.035,0.045,0.035,0.065,0.085,0.105,0.015,0.065,0.05,0.035,0.05,0.085,0.07,0.035,0.01,0.03
YDR372C,0.06,0.01,0.075,0.095,0.03,0.06,0.01,0.075,0.055,0.105,0.03,0.075,0.02,0.02,0.06,0.08,0.05,0.055,0.005,0.03
